,Date,d20_ma_chg_zscore,d50_ma_chg_zscore,d200_ma_chg_zscore
7396,2002-06-05,-1.8555697564104054,-1.0435494345335257,0.15428382361945306
7397,2002-06-06,-2.9974472422349474,-1.8911382298440815,-0.33510215286471007
7398,2002-06-07,-2.559665041267203,-1.659176381063968,-0.21474358102951774
7399,2002-06-10,-2.0970552236390616,-1.405921530945269,-0.08122156102457909
7400,2002-06-11,-1.6148458443243043,-1.1473212340531322,0.058842017958640684
7401,2002-06-12,-1.4804253460203223,-1.1293534150179634,0.0625879634707154
7402,2002-06-13,-0.8471335843288083,-0.7609437939546976,0.2666372132006359
7403,2002-06-14,-0.8553221287033504,-0.7992128541698945,0.23898234707142071
7404,2002-06-17,-0.50717267663832,-0.5961112018682321,0.3477416233773161
7405,2002-06-18,-0.2206752555413513,-0.44273369204581864,0.42965614450771666
7406,2002-06-19,-0.2998672340044115,-0.5498492414929476,0.36754745973298647
7407,2002-06-20,-0.09909019282508406,-0.48391047251226793,0.39859054457393545
7408,2002-06-21,0.19064028997925056,-0.367830138804347,0.4628156390142672
7409,2002-06-24,-0.08076355031535067,-0.6157008289715411,0.3168374920381961
7410,2002-06-25,-0.1432855501323654,-0.7238406102044168,0.24857650272436907
7411,2002-06-26,-0.5148829243398579,-1.0323586880554654,0.06414312150512921
7412,2002-06-27,-0.4803982494146216,-1.072168094407531,0.02965756831729226
7413,2002-06-28,0.1743514871252043,-0.6884908957464413,0.23350667711384923
7414,2002-07-01,-0.29869233340535906,-0.9846243477410086,0.05258892716516383
7415,2002-07-02,-0.7135478511517671,-1.2579692283102324,-0.11652916299494893
7416,2002-07-03,-0.7333123258505153,-1.2606756269267707,-0.13620032530983212
7417,2002-07-05,-0.8013975112232009,-1.2496988010821664,-0.14998409084300782
7418,2002-07-08,-1.1210636119302377,-1.4217594932431497,-0.26601692847498964
7419,2002-07-09,-1.99395172751835,-1.9868377670745347,-0.6014241819376976
7420,2002-07-10,-2.970841663637377,-2.644938120866276,-0.9967248414082859
7421,2002-07-11,-2.1970251522922988,-2.1527084195643456,-0.7563919531142126
7422,2002-07-12,-2.4990080689114955,-2.386128088630142,-0.9159423363507712
7423,2002-07-15,-1.4944032416824826,-1.757105797426349,-0.5992041658355096
7424,2002-07-16,-2.102071154619998,-2.1947280477864353,-0.8698243308100073
7425,2002-07-17,-2.2460396305239,-2.34879063565379,-0.9833541272184063
7426,2002-07-18,-2.737723193805373,-2.736753847670887,-1.2241827275472774
7427,2002-07-19,-4.088590681364046,-3.697816380377098,-1.78251381233033
7428,2002-07-22,-3.939037732926308,-3.7099415371365727,-1.8257978202804146
7429,2002-07-23,-5.209502223880179,-4.630792629894366,-2.362620708270758
7430,2002-07-24,-2.5807893123084495,-3.060272794817594,-1.5582157087731836
7431,2002-07-25,-2.0724052912769904,-2.798473868107927,-1.4568710995863967
7432,2002-07-26,-1.8991832603276724,-2.7489380618751387,-1.4682158469361957
7433,2002-07-29,-0.7620518313808843,-2.11232338813645,-1.1621320256324763
7434,2002-07-30,0.7026538617735973,-1.2341197747579487,-0.7261720378199276
7435,2002-07-31,1.7695627578713657,-0.5603290241058021,-0.39815480330026226
7436,2002-08-01,1.232157982821521,-0.8846172975356861,-0.5993598217540618
7437,2002-08-02,0.8333787670172221,-1.1231773144672612,-0.760988145320125
7438,2002-08-05,0.45079747169066364,-1.349249614583993,-0.9186751110562497
7439,2002-08-06,1.3019533142519406,-0.7626747392272333,-0.650494835396113
7440,2002-08-07,1.263700104910612,-0.6889263243605993,-0.6469674697679639
7441,2002-08-08,1.8980893250061721,-0.2067993400953314,-0.42862595344026605
7442,2002-08-09,1.7354804193410094,-0.21008825798337244,-0.4607511913617478
7443,2002-08-12,2.0458804916385134,0.055675196060369574,-0.35128622533469556
7444,2002-08-13,1.1034023577712666,-0.4850709814780554,-0.6461993161005278
7445,2002-08-14,1.2540651588958738,-0.31750046202266924,-0.5789976719334309
7446,2002-08-15,1.1115032879370748,-0.3184342438557098,-0.5940088793366527
7447,2002-08-16,0.6857905239615726,-0.468584339840522,-0.6770042003090457
7448,2002-08-19,0.8099644397995588,-0.25063811445626133,-0.57377012463248
7449,2002-08-20,0.8911664848933547,0.008756369776381251,-0.4495991093853975
7450,2002-08-21,1.6965333525808413,0.6912718317723682,-0.10859096362177886
7451,2002-08-22,1.6385120960777568,0.803429077122311,-0.05504199561380044
7452,2002-08-23,1.2165247591851696,0.678017803288078,-0.12696493081898635
7453,2002-08-26,1.508460478867724,1.0059103458720369,0.03358399918780829
7454,2002-08-27,0.7765871553696868,0.5925500209670835,-0.18670686728730088
7455,2002-08-28,0.4862020315266329,0.4389632304203985,-0.2785027982679853
7456,2002-08-29,0.19088302551248973,0.29369656042892933,-0.36617690882774806
7457,2002-08-30,0.12616872863495843,0.3213256762323091,-0.3671175563233678
7458,2002-09-03,-0.8122553849987655,-0.24568337787197347,-0.6748378207074761
7459,2002-09-04,-0.7312978041188679,-0.15045728261123095,-0.6456073356302903
7460,2002-09-05,-0.737487765745811,-0.1174760417407614,-0.6465325257844711
7461,2002-09-06,-0.6651071047663143,-0.0584029095281784,-0.6309161274786215
7462,2002-09-09,-2.1411570110355482,-1.0864492013886258,-1.1656294861851628
7463,2002-09-10,-3.117584085158177,-1.7950030914422717,-1.5486039116098018
7464,2002-09-11,-2.7667701785084646,-1.573635091614767,-1.4624047724102764
7465,2002-09-12,-3.2477110807862495,-1.9424113417202695,-1.6693270460870602
7466,2002-09-13,-2.1670507700495825,-1.232257781386721,-1.335975728323558
7467,2002-09-16,-1.7114470399246162,-0.9329884561555012,-1.2058129879834878
7468,2002-09-17,-2.295333570179545,-1.3662538244078173,-1.438501742878452
7469,2002-09-18,-1.4266553334474659,-0.8273915635821627,-1.1810952183063
7470,2002-09-19,-1.5961375572576268,-1.0461844180071727,-1.2917297480214618
7471,2002-09-20,-1.4587307403114134,-1.055793906071375,-1.3035951457046921
7472,2002-09-23,-1.184752291903127,-0.9730783180805581,-1.266626077276046
7473,2002-09-24,-1.541074695419152,-1.3241565734177845,-1.4524738745026302
7474,2002-09-25,-0.8759280987068924,-0.9804399523597446,-1.2884371581407807
7475,2002-09-26,-0.03007613683677348,-0.5036059226284664,-1.0539135241906392
7476,2002-09-27,-0.1628071088345651,-0.6760197405241551,-1.1361324321936175
7477,2002-09-30,0.5314834115193964,-0.32066485100413644,-0.9445000726380395
7478,2002-10-01,1.5356047953519167,0.2830323966983454,-0.6229183318941475
7479,2002-10-02,1.2867040394749545,0.042726832215531495,-0.708385619819195
7480,2002-10-03,0.7028800399636511,-0.3923251821054008,-0.9107754892798133
7481,2002-10-04,0.5918557085305289,-0.522832606094174,-0.9650379078308214
7482,2002-10-07,0.8703233107017896,-0.34146562985425977,-0.8614877144241774
7483,2002-10-08,-0.054145347143822305,-0.8989224312592894,-1.1353408589183884
7484,2002-10-09,-2.337448823633793,-2.3695131762391353,-1.8816012342382826
7485,2002-10-10,-0.004146283745928331,-0.7878420373637692,-1.1072093840776065
7486,2002-10-11,-9.588449862361429e-05,-0.7450663692735289,-1.0927317305280981
7487,2002-10-14,0.4542465985863539,-0.4199908198424888,-0.9328894519497017
7488,2002-10-15,0.8387758127434729,-0.11117126580869104,-0.7756397480193324
7489,2002-10-16,-0.10175148851767503,-0.6983025704089801,-1.0723432654495388
7490,2002-10-17,0.6848513311978858,-0.13203502065039685,-0.7930498815098794
7491,2002-10-18,1.0655793999475267,0.1920445570043643,-0.6362052336611927
7492,2002-10-21,2.224636522896425,1.0528745576291791,-0.2065375847531805
7493,2002-10-22,1.345204822483675,0.5832232161824454,-0.4416971373062728
7494,2002-10-23,1.8765052214241882,1.0302011387496066,-0.21389232392829277
7495,2002-10-24,1.7781541519131052,1.038924573236418,-0.20429387243856892
7496,2002-10-25,2.2012098399605198,1.417074412012245,-0.007797422977100826
7497,2002-10-28,2.1183450615438684,1.4347197633697233,0.011731690912398715
7498,2002-10-29,2.180659594591093,1.52310916801254,0.06596292215512134
7499,2002-10-30,2.2465312460272893,1.6329903652581679,0.1299327718498636
7500,2002-10-31,1.8593643050868236,1.4680405094213287,0.04828173980883574
7501,2002-11-01,1.7392158227735648,1.4916625467887743,0.05859884939594754
7502,2002-11-04,2.687342786784644,2.2561685833886975,0.4458266006652424
7503,2002-11-05,2.0079968789637084,1.934800712242692,0.2861782507732952
7504,2002-11-06,1.5170672288514868,1.804225960393492,0.22550100136233112
7505,2002-11-07,-0.070316307505509,0.7874550834901983,-0.2827662520186376
7506,2002-11-08,-0.674595284514326,0.43565808740588724,-0.46096110682860103
7507,2002-11-11,-1.038151442854711,0.2287961964404147,-0.5690544468921037
7508,2002-11-12,-1.4623635810928657,-0.05721159083256699,-0.7151293559787345
7509,2002-11-13,-1.5411363872003654,-0.07157111851815245,-0.7265488988198668
7510,2002-11-14,-1.2719653143518421,0.13816034380488001,-0.624312184349192
7511,2002-11-15,-0.5854130099440367,0.6423488616616558,-0.37246620137672753
7512,2002-11-18,-0.42441464200397166,0.714523869338664,-0.32357813007448133
7513,2002-11-19,-0.44763278065691436,0.664156753945931,-0.3285262303981385
7514,2002-11-20,0.21217887615241277,1.0873982738102457,-0.0954737653808969
7515,2002-11-21,0.321470035696886,1.1167512015925156,-0.05318857153829017
7516,2002-11-22,0.9116936677003508,1.4886715632128475,0.1576323205279339
7517,2002-11-25,0.7633703231353213,1.3451801734283433,0.10739991208729609
7518,2002-11-26,-0.04396687412515829,0.7114850992482521,-0.18913293894445815
7519,2002-11-27,0.37991590376083834,0.946717639086882,-0.05103547166485399
7520,2002-11-29,0.3579186640408162,0.8752334445006545,-0.06511992983627808
7521,2002-12-02,-0.24923187837905078,0.38584957534522746,-0.2948049449576706
7522,2002-12-03,0.4253103886358187,0.7543699445091195,-0.08788282349903113
7523,2002-12-04,-0.10699834584177893,0.2906511819981014,-0.3029481809286453
7524,2002-12-05,-0.09889109230669377,0.20863576700641395,-0.32846458568028164
7525,2002-12-06,-0.18108517583611344,0.12251143966305547,-0.3606716577858741
7526,2002-12-09,0.5797103385416572,0.639408255926658,-0.07957697445472715
7527,2002-12-10,0.6589728540520068,0.7156506333001895,-0.025582428595267416
7528,2002-12-11,0.4170561684902898,0.5977251503086256,-0.07804408146664955
7529,2002-12-12,0.6299217003169746,0.7938158288507321,0.03378083359738426
7530,2002-12-13,0.5553014549476202,0.7760806877576211,0.04158892251682546
7531,2002-12-16,0.5563589859705123,0.7842092507803275,0.06463545187578892
7532,2002-12-17,0.4701595299742946,0.7311983636099342,0.054653395289720484
7533,2002-12-18,0.52102760849049,0.7634780660591425,0.0958499832170373
7534,2002-12-19,0.051464549045341784,0.3781613238750937,-0.06602790747912521
7535,2002-12-20,0.2607574254552702,0.48700531764672395,0.012803547562940751
7536,2002-12-23,0.46903991148940916,0.5784262172700163,0.08466516326288961
7537,2002-12-24,0.25834801509694744,0.39146776463889255,0.007129181815242317
7538,2002-12-26,0.31837065830277783,0.4247287919425906,0.04170240376392358
7539,2002-12-27,0.05715502655964641,0.2101964207647411,-0.04756099109958657
7540,2002-12-30,0.594422379549622,0.5592591224624909,0.15538978627368621
7541,2002-12-31,0.368366482475549,0.41667861622854463,0.0971349147191511
7542,2003-01-02,0.9295703016205826,0.8158711185583961,0.31772301465756736
7543,2003-01-03,0.7593864453982418,0.7298782060057101,0.28865897105690685
7544,2003-01-06,1.7534237734663447,1.4696185623094062,0.6968953822252774
7545,2003-01-07,0.2576940666384727,0.48997471798414555,0.1918045256138926
7546,2003-01-08,0.2592094193187599,0.5095184001620027,0.20867056338490078
7547,2003-01-09,0.27632632355809605,0.5361032460510696,0.22881853347294492
7548,2003-01-10,-0.035725672303290414,0.3390547471885157,0.12889814445105213
7549,2003-01-13,-0.5632730323198304,-0.024588392992462915,-0.0629308335977942
7550,2003-01-14,-0.31964941230194305,0.138847139721568,0.0257416360162535
7551,2003-01-15,-0.5224373043766226,-0.008681006274903782,-0.05065684719216134
7552,2003-01-16,-0.947380225277428,-0.3014542827763677,-0.21395129434353785
7553,2003-01-17,-1.0586762780142294,-0.3931715172372837,-0.26814115318011666
7554,2003-01-21,-1.3869224584082565,-0.6273127912659553,-0.397877767565221
7555,2003-01-22,-0.9689416299046469,-0.37205621082842605,-0.25779348232837584
7556,2003-01-23,-0.8212958754864312,-0.3125574801707033,-0.21752667230543224
7557,2003-01-24,-1.0560289246341847,-0.5149486866862313,-0.31359344642122616
7558,2003-01-27,-1.3775730758182254,-0.7913417222677522,-0.44935806510991955
7559,2003-01-28,-0.8462962284903719,-0.4744405980146154,-0.26786271196799105
7560,2003-01-29,-0.6291859705789554,-0.38214546547430805,-0.2062252835848124
7561,2003-01-30,-0.8367919486868475,-0.5659547439811338,-0.29678765096918813
7562,2003-01-31,-0.5559345399043776,-0.43697563086148616,-0.22139202654710327
7563,2003-02-03,-0.432992707459067,-0.4108753209095754,-0.19964476445162074
7564,2003-02-04,-0.722563387411793,-0.6976053265448273,-0.3502642270098427
7565,2003-02-05,-0.9771992503615661,-0.9183746838671246,-0.46897608267335855
7566,2003-02-06,-0.8583797729687925,-0.8850387619963498,-0.4565268315631999
7567,2003-02-07,-1.0066689499606636,-1.036949096239702,-0.5423864073501907
7568,2003-02-10,-0.8707314969620457,-1.002282177134181,-0.5239166017036225
7569,2003-02-11,-1.573354144404863,-1.5108566108011852,-0.8007238254183645
7570,2003-02-12,-1.9209568463021778,-1.8026776518253662,-0.9636282375481171
7571,2003-02-13,-1.3101172824854694,-1.460376760080243,-0.7835531742283871
7572,2003-02-14,-0.10054826025853895,-0.6847143466512163,-0.3727945802144889
7573,2003-02-18,0.1018778582535706,-0.5642065683105081,-0.3038793893722586
7574,2003-02-19,-0.14361527652295533,-0.7284708122382229,-0.3869199362779577
7575,2003-02-20,-0.14912495403802406,-0.7514375196584421,-0.3951484426139491
7576,2003-02-21,0.0034851871967345634,-0.6624635998440367,-0.34962524719500104
7577,2003-02-24,-0.06149301534400668,-0.705009283601059,-0.3749416760025522
7578,2003-02-25,0.5476486809111988,-0.28496144534435863,-0.15106514187041561
7579,2003-02-26,-0.38496270460460325,-0.8998567837775817,-0.4827112470627954
7580,2003-02-27,-0.4822639687267496,-0.9796162778874816,-0.5311826476467973
7581,2003-02-28,-0.5490934344483914,-1.0320850993046433,-0.5657341578338838
7582,2003-03-03,-0.05087183019371043,-0.7158761561026445,-0.40350886194753677
7583,2003-03-04,-0.047230130943981735,-0.7218559667465861,-0.41380600137844864
7584,2003-03-05,0.24439201296382984,-0.5264007864467823,-0.3130134712701616
7585,2003-03-06,0.5869244828815302,-0.27509807523589974,-0.18177335657474913
7586,2003-03-07,0.39985561844953427,-0.36919218747450766,-0.23480994696869364
7587,2003-03-10,0.025278539900611845,-0.5870039819991211,-0.35223554883847563
7588,2003-03-11,0.1774068802168451,-0.45813867941790026,-0.2863408255915041
7589,2003-03-12,0.2371489935039449,-0.3627369227775773,-0.2360273182986161
7590,2003-03-13,0.17167084439676225,-0.3243622137185746,-0.22020608198595576
7591,2003-03-14,0.011287032819713128,-0.369458750697476,-0.2481826171452666
7592,2003-03-17,0.20539392299451684,-0.20723418515514863,-0.17062515165942785
7593,2003-03-18,0.4861850826069719,0.0116473073394982,-0.06172291656757555
7594,2003-03-19,0.5108581741116581,0.08759302027859495,-0.03947967680585779
7595,2003-03-20,0.6233555753261979,0.20688300869954096,0.016834176211973657
7596,2003-03-21,1.0887190138545446,0.5691450902092696,0.2023427081076999
7597,2003-03-24,0.4570518489385552,0.19234719334069567,-0.006534951031458653
7598,2003-03-25,0.6803386768300205,0.3650103008965075,0.07710118409523153
7599,2003-03-26,0.5436374977792396,0.32123484829201515,0.05149632567450869
7600,2003-03-27,0.6486806942636657,0.4521259476895443,0.11737703613829013
7601,2003-03-28,0.26814750907999896,0.2512237550338675,0.009290095110143944
7602,2003-03-31,0.3348590830561533,0.3316686055826558,0.05385660809570574
7603,2003-04-01,0.33696384086580605,0.36916497812650456,0.07731806405120763
7604,2003-04-02,0.3597875743092532,0.4075588144189855,0.10503286491781147
7605,2003-04-03,-0.2934685414674553,-0.03139592211673193,-0.12376617710137311
7606,2003-04-04,0.03771975559629428,0.2098299735851921,0.005259892733464005
7607,2003-04-07,0.10445908933748846,0.28274957584843347,0.04884248887342599
7608,2003-04-08,0.11775831345054291,0.30958204539113093,0.07180267249576713
7609,2003-04-09,-0.15386539978012023,0.14094706006387242,-0.013788692154394525
7610,2003-04-10,0.20469769094171603,0.4098164238584218,0.13131242222465234
7611,2003-04-11,0.12888247952814402,0.382714465706743,0.12164504054633472
7612,2003-04-14,-0.06615229385955826,0.2669580732853391,0.0627316080568084
7613,2003-04-15,0.37060288935600344,0.5819728987990913,0.23389272906527023
7614,2003-04-16,0.3483634976644096,0.5765102380872235,0.23880105463107443
7615,2003-04-17,0.2679355514907782,0.5200549140852079,0.2182356910126133
7616,2003-04-21,0.10102435081610064,0.38366940046404124,0.15423313583742224
7617,2003-04-22,0.009277503094174092,0.3132600340267398,0.12640584045418024
7618,2003-04-23,-0.10692008799640677,0.21636453125906382,0.08301906450858472
7619,2003-04-24,0.5161348521681245,0.6267521848616031,0.31567470968973527
7620,2003-04-25,0.21319633452974554,0.3886543855149593,0.20511563206350744
7621,2003-04-28,0.7700272892328286,0.7640866929439496,0.42087857708018683
7622,2003-04-29,0.7511928835636928,0.76141702936716,0.4270514320965317
7623,2003-04-30,0.6392022344801868,0.6944626521228332,0.39906929180773765
7624,2003-05-01,0.2161094686135407,0.4019483589370526,0.2493019820977164
7625,2003-05-02,0.3185319723837529,0.491277260212673,0.30309354712442377
7626,2003-05-05,0.24636628910888098,0.4509500670162985,0.28563685794563576
7627,2003-05-06,0.04771887799533209,0.3160546023982387,0.21456561772244437
7628,2003-05-07,-0.06997832946708382,0.24081775096871386,0.16997441876709599
7629,2003-05-08,0.02294425315123827,0.3067845157080665,0.20531304831090855
7630,2003-05-09,0.029879843900969198,0.2992939536038278,0.2070444228161172
7631,2003-05-12,0.260993509726492,0.4489628330947175,0.2953198659457021
7632,2003-05-13,0.5286700466008292,0.6418643577928231,0.405291190163275
7633,2003-05-14,0.5516281997143866,0.6530496724030738,0.4207711784317576
7634,2003-05-15,0.7239724800981315,0.773693771548288,0.4963003653048377
7635,2003-05-16,1.0427756460163313,1.0090511423894757,0.6346482514877422
7636,2003-05-19,0.6427418290254796,0.7519560544367864,0.5080357884692205
7637,2003-05-20,0.8908253020389841,0.9408372693056627,0.6236512835333169
7638,2003-05-21,0.5317935199057591,0.7162269332566435,0.5141115506530475
7639,2003-05-22,0.7252124522225665,0.8529753701510918,0.6002724337625084
7640,2003-05-23,1.8983332191758713,1.6973510150376239,1.0744637410574158
7641,2003-05-27,2.279755525596515,1.9904736215477632,1.2584316617267095
7642,2003-05-28,2.1020498650994726,1.9015936754803742,1.2348197446212092
7643,2003-05-29,1.6058793733954344,1.5918768271679429,1.08771412091183
7644,2003-05-30,1.9230637868800313,1.865499535309382,1.2568312710632803
7645,2003-06-02,1.9044249339391748,1.9077428690804061,1.30097455621909
7646,2003-06-03,2.2324657220850157,2.209192517497733,1.4851551966921788
7647,2003-06-04,1.9297118443161034,2.0690212429429446,1.432782972434366
7648,2003-06-05,1.2979961331692285,1.695004631001052,1.2484957934811571
7649,2003-06-06,0.8272594164110715,1.41836655310143,1.1160146700774491
7650,2003-06-09,0.5532498389023641,1.2762801505266728,1.0563702757454694
7651,2003-06-10,0.05360971939689473,0.9540154707134759,0.8979442061701608
7652,2003-06-11,0.2552572289016645,1.119432653160057,1.0070824879057962
7653,2003-06-12,0.4707127069483512,1.3002351754946155,1.1273750625895425
7654,2003-06-13,0.1069263606139313,1.0621342725732403,1.0139480971853903
7655,2003-06-16,0.6328450840103266,1.4401808863736905,1.2479538984197114
7656,2003-06-17,0.2874944910942602,1.2166066654792285,1.1456878511200317
7657,2003-06-18,0.44411476095025165,1.3416819365027608,1.236658915062531
7658,2003-06-19,0.6092298468983456,1.4889577995354724,1.3398082271967942
7659,2003-06-20,0.36881658946030815,1.3358641647605116,1.277564169682326
7660,2003-06-23,0.2065706633780462,1.1973492934169325,1.2193850010496907
7661,2003-06-24,-0.018366710278735755,0.99314661344609,1.1233194098598964
7662,2003-06-25,-0.14496444476337395,0.8553533929084528,1.0614537932567967
7663,2003-06-26,0.31341857387079636,1.1566686665540775,1.2420177126208003
7664,2003-06-27,-0.05360802993787288,0.8564558971332709,1.0848507473099285
7665,2003-06-30,-0.008682061432097616,0.840406066764546,1.0858149206782475
7666,2003-07-01,0.009879841325827182,0.786391341789769,1.0685214134026608
7667,2003-07-02,0.2773764515344089,0.9131894016257933,1.155283525963115
7668,2003-07-03,-0.28224380636879826,0.46881377448312284,0.9177838263851128
7669,2003-07-07,-0.5530242529585969,0.23927963949144757,0.7955564606640593
7670,2003-07-08,-0.7319072908760925,0.07101032099548231,0.707915160169738
7671,2003-07-09,-1.3623820478572495,-0.3998236534344251,0.44213772593875356
7672,2003-07-10,-1.6667597274915587,-0.6612168304722322,0.2919984811526358
7673,2003-07-11,-1.275388127295359,-0.45009942179719176,0.408532457696256
7674,2003-07-14,-1.2082107959835038,-0.45718077612272123,0.40619930802682896
7675,2003-07-15,-1.6659990461777532,-0.8507278217412486,0.1838502024481907
7676,2003-07-16,-1.9305898001202884,-1.110576444515989,0.03441843395861635
7677,2003-07-17,-1.7763754526207258,-1.0960181587846665,0.04131209926668413
7678,2003-07-18,-1.275469891901126,-0.8529727520607839,0.18072370308385455
7679,2003-07-21,-1.4958544727076972,-1.0955770612214295,0.044366034802548034
7680,2003-07-22,-1.1786167461403947,-0.9710548793287961,0.11398352522306546
7681,2003-07-23,-1.1288187488576547,-1.016023110653069,0.0861086592769464
7682,2003-07-24,-1.017482973220616,-1.0123066507651324,0.08393885360874266
7683,2003-07-25,-0.6810209360815043,-0.8727747988802623,0.15728092524034437
7684,2003-07-28,-0.7253117271139687,-0.9723355404743774,0.09055846167660803
7685,2003-07-29,-0.8443718826701163,-1.1219051595840552,-0.004089235150673687
7686,2003-07-30,-0.7795149187442497,-1.1561323146060267,-0.03209703198955108
7687,2003-07-31,-0.7497001316091951,-1.2202761940422593,-0.07880781829932512
7688,2003-08-01,-0.8622022187569496,-1.3650868031728285,-0.16904888345130809
7689,2003-08-04,-0.8505466769288504,-1.4191210851931442,-0.212115619149457
7690,2003-08-05,-1.0822364180345223,-1.6141253205892654,-0.3426162113061977
7691,2003-08-06,-0.8448894668130568,-1.4769880208106152,-0.29017489828089776
7692,2003-08-07,-0.35116808129488475,-1.1550558435519815,-0.13109670644976587
7693,2003-08-08,-0.28713340476347105,-1.124308578491923,-0.13229618383564162
7694,2003-08-11,-0.16458127920084506,-1.049554275527337,-0.1110887971051723
7695,2003-08-12,0.17912152372338472,-0.8052569081411782,0.004167544143398571
7696,2003-08-13,0.1409190166536199,-0.7867753262792783,-0.008145618435602148
7697,2003-08-14,0.173096029028004,-0.7246366246963661,0.004555084979211624
7698,2003-08-15,0.07028569300125338,-0.7708563612876799,-0.03934397016698798
7699,2003-08-18,0.11312043053542392,-0.7145050677392778,-0.024141372250201906
7700,2003-08-19,0.03017902375301389,-0.7499707173789375,-0.05908727894901908
7701,2003-08-20,0.3274523370844223,-0.5367595556022818,0.046296591267202196
7702,2003-08-21,0.37039097085867667,-0.48319221167599563,0.06433940321994024
7703,2003-08-22,0.1972926488715844,-0.5764510122468564,-0.0017918860374353685
7704,2003-08-25,0.41345890552091846,-0.41133309269960616,0.07570381814833604
7705,2003-08-26,0.4143295062286927,-0.3687241744683966,0.07939963709323364
7706,2003-08-27,-0.06698359981634047,-0.6512569389035152,-0.09486708939103802
7707,2003-08-28,-0.20926838924184749,-0.7090866816830822,-0.15005094161979393
7708,2003-08-29,-0.15534369750757968,-0.625657073056945,-0.13132322742808183
7709,2003-09-02,0.10015471717120494,-0.4022886252338137,-0.035012315687426736
7710,2003-09-03,-0.16849230139892118,-0.5172018440529449,-0.12080336251029479
7711,2003-09-04,-0.3171694114238647,-0.5644247913450074,-0.16779867898295087
7712,2003-09-05,-0.4227676993815518,-0.6021768551732039,-0.2089928199520306
7713,2003-09-08,-0.44159463231966,-0.5763295274423389,-0.21996717808164432
7714,2003-09-09,-0.5895444366989222,-0.6464641087962336,-0.2791646096461376
7715,2003-09-10,-0.45531685468626903,-0.5376786114408547,-0.2425567096588283
7716,2003-09-11,-0.23688358493944411,-0.3678640641527031,-0.1716100008589726
7717,2003-09-12,0.1454701455785472,-0.07855813615552047,-0.037788681261683436
7718,2003-09-15,-0.15598531632745496,-0.25445723003889914,-0.14939962833691225
7719,2003-09-16,0.1283726640469118,-0.039906194298603315,-0.05000544592482612
7720,2003-09-17,0.06904612436317124,-0.055094064134401904,-0.07103113661177547
7721,2003-09-18,0.47106838710078475,0.2266028738372908,0.07071316196094263
7722,2003-09-19,0.11118024350528026,-0.015210124466952277,-0.0619543258156433
7723,2003-09-22,-0.3780773806786115,-0.3428857515108364,-0.24592163703895523
7724,2003-09-23,-0.2148814085925459,-0.23913821331109275,-0.20201828397761926
7725,2003-09-24,-0.27215486028622626,-0.293194356246514,-0.23765591487033003
7726,2003-09-25,-0.052144492689325465,-0.1470952307747639,-0.1627432991719123
7727,2003-09-26,0.2976501520144347,0.09856831035528266,-0.033497298276878716
7728,2003-09-29,0.5167391050454379,0.2655512787646709,0.05259279212874165
7729,2003-09-30,0.4370361111676302,0.21684344450005585,0.028096398650189636
7730,2003-10-01,0.620351949497258,0.35930107712818393,0.10386031695248524
7731,2003-10-02,0.9800003717592168,0.6324099020438138,0.2512457887100454
7732,2003-10-03,1.0405780656479853,0.7123234399849306,0.2977044508585913
7733,2003-10-06,0.9601920385570846,0.7015077163333275,0.29498454065142987
7734,2003-10-07,0.6975883892565952,0.5673191282216073,0.2266197803743621
7735,2003-10-08,0.45565818377336476,0.4357506801191185,0.1608037278923202
7736,2003-10-09,0.5763419557149925,0.5449130478127971,0.22358027412397977
7737,2003-10-10,0.5331307430874277,0.5287867717248698,0.22081028731137928
7738,2003-10-13,0.4277482853599409,0.47673011790644954,0.20071988754298686
7739,2003-10-14,0.3674836249011338,0.44360123415906705,0.19078969047975738
7740,2003-10-15,-0.0022579916674777137,0.1908613898920901,0.06648424606627945
7741,2003-10-16,-0.06811191902013104,0.13109443155254832,0.042264873592271726
7742,2003-10-17,-0.26086215776659905,0.00022976538465909445,-0.022700166784756382
7743,2003-10-20,-0.189760904676183,0.06727521757811886,0.017431925820129188
7744,2003-10-21,-0.267016083678368,0.029520318951082564,0.0034126312582153325
7745,2003-10-22,-0.19315777846926827,0.1040887706107658,0.0446892392802171
7746,2003-10-23,-0.21696329712239623,0.1051045503741815,0.04737419637653775
7747,2003-10-24,-0.13976704563828804,0.16497590179062532,0.08157964080101734
7748,2003-10-27,-0.13876984280398966,0.16340933340130417,0.08366243814913805
7749,2003-10-28,-0.13216340264062185,0.16880157651421837,0.08826754350215207
7750,2003-10-29,-0.19917664137765517,0.11428615480253045,0.06185308830608386
7751,2003-10-30,-0.08926627235036488,0.17173007727079137,0.0927641580773842
7752,2003-10-31,-0.19027786157539542,0.07950387941434563,0.04246387340959034
7753,2003-11-03,0.08624550880919697,0.245735397967297,0.13158965946014128
7754,2003-11-04,0.10896771099888546,0.24938557694721686,0.1323967985959291
7755,2003-11-05,0.02937912008391842,0.18840401601075926,0.09902603911327043
7756,2003-11-06,0.06505065063069558,0.19330685095965797,0.10430401610366791
7757,2003-11-07,0.016005788964948267,0.13777662160622736,0.07773410049920877
7758,2003-11-10,0.09296319864910646,0.17122671508147627,0.097562786053692
7759,2003-11-11,0.10519052521543354,0.16556837130883692,0.0955200658652433
7760,2003-11-12,0.15098102430105184,0.1922391796717454,0.11285509797403183
