time,open,high,low,close,OB Long Retest,OB Short Retest,OB Reclaim,OB Reject,MTF OB Long Retest,MTF OB Short Retest,MTF OB Reclaim,MTF OB Reject,MTF OB,MTF OB,MTF OB,MTF OB,MTF OB,MTF OB,MTF OB,MTF OB,OB,OB,OB,OB,OB,OB,OB,OB,Bullish Power Candle,Bearish Power Candle,PC,PC,PC,PC,OB Long Retest,OB Short Retest,OB Reclaim,OB Reject,MTF OB Long Retest,MTF OB Short Retest,MTF OB Reclaim,MTF OB Reject,Bull PC Long,Bear PC Short,Bull PC Reclaim,Bear PC Reject,0.382 Fib Retest,0.500 Fib Retest,0.618 Fib Retest,0.786 Fib Retest,1.272 Fib Reached,1.618 Fib Reached,Basis,Upper,Lower,111DMA,350DMAx2,Pi Script,Mewnie VWMA,Mewnie Close,Golden Cross,Death Cross,VWMA,Small Sell,Small Buy,Long Stop Loss,Short Stop Loss,MA 20,MA 50,MA 100,MA 200,EMA 20,EMA 50,EMA 100,EMA 200,EMA 10,EMA 20,Tenkan-Sen (9 Period),Kinjun-Sen (26 Period),Chinkou Span (Lagging Line),Senkou Span A (26 Period) Cloud,Senkou Span B (52 Period) Cloud,Senkou Span A (26 Period) Above Span B Cloud,Senkou Span B (52 Period) Below Span A Cloud,Senkou Span A (26 Period) Below Span B Cloud,Senkou Span B (52 Period) Above Span A Cloud,Bullish TK Cross Arrow,Bearish TK Cross  Arrow,Moon Finder Launch,Moon Finder Sell,20MA Heatmap,50MA Heatmap,100MA Heatmap,200MA Heatmap,MA,MA,ParabolicSAR,EMA,EMA,Conversion Line,Base Line,Lagging Span,Lead 1,Lead 2,Developing Poc,Developing VA High,Developing VA Low,Volume,Volume MA,Bollinger Bands %B,%R,RSI,RSI Prime,RSI SMA Fast,RSI SMA Slow,Bollinger Bands %B,MF
23635800,760.68,791.07,746.71,755.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,560.4416640920773,887.6683359079227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,683.3415000000002,849.6412000000001,630.4762000000001,804.7434123833395,754.4728745144038,715.36,811.0550000000001,1018.21,862.6949999999999,868.425,NaN,NaN,NaN,NaN,NaN,0.33848253293616853,-47.546150382710486,42.93796321085036,49.16409256701728,39.166878897270784,48.73281173823218,51.31637897389048,NaN
26404200,755.61,797.51,749.52,794.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,562.8965452283575,885.2134547716425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,685.7944000000002,850.0386,636.8999520000001,803.9542707253144,761.837867273068,715.36,811.0550000000001,1020.02,875.4725000000001,868.425,NaN,NaN,NaN,NaN,NaN,0.49090497664794913,-31.795669436371806,48.42964688405288,49.078270936425035,40.123938284845,48.741610060974146,65.66348586734729,NaN
28909800,794.09,848.23,787.45,838.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,615.2475062834748,912.9624937165253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,688.3923500000002,850.6756,646.53655488,806.5443247456615,792.1194928309578,737.845,811.0550000000001,999.02,883.1175000000001,868.425,NaN,NaN,NaN,NaN,NaN,0.702846650328216,-13.44603168106096,53.98573462845982,49.48046441773111,41.56857434497502,48.78268092700209,81.30475614939277,NaN
31588200,838.92,873.84,826.53,868.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,636.545541548941,957.984458451059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,691.0974000000002,852.2137999999999,662.6720304896,811.1336340237606,826.6541870703693,750.6500000000001,811.0550000000001,955.07,903.6725,868.425,NaN,NaN,NaN,NaN,NaN,0.889296093282274,-2.1673837162107445,57.25792601043603,49.79270622031433,43.899359763988826,48.80039126360651,87.53165713238351,NaN
34266600,868.5,898.14,861.99,878.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,638.2915742954451,985.8184257045549,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,693.8239000000001,854.0765999999999,683.78882744064,816.1481796516301,852.9392378732284,781.73,801.19,951.01,907.1975,868.425,NaN,NaN,NaN,NaN,NaN,0.9336363876758941,-7.1338850302940555,58.37126208955326,49.7013736051524,46.683151732249804,48.99624654759889,83.47985289677071,NaN
36685800,878.83,922.3,873.22,904.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,641.5071761314847,992.9328238685154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,696.6061500000002,855.1662,709.5109681477633,822.683129307065,877.7236336858631,793.81,801.19,921.43,907.1975,868.425,NaN,NaN,NaN,NaN,NaN,0.9824831823267524,-6.081264414597733,61.07116038511528,49.55754109265216,49.9152980960363,49.22712429700773,82.30084807109978,NaN
39364200,904.37,958.12,897.48,941.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,681.1259492649501,1017.3340507350499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,699.6359000000001,857.2137999999999,739.3014326070764,831.5028975065417,903.6966906198916,830.475,801.19,901.41,917.56,868.425,NaN,NaN,NaN,NaN,NaN,1.0457757233652132,-4.950704651303456,64.6815862960566,49.697547819388895,52.68432378415408,49.40613634123286,82.18652039805623,NaN
42125400,941.75,948.85,898.61,907.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,725.3619528888822,1055.3080471111177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,702.3726500000001,858.0504,774.3124033899442,837.15527546902,916.3623669743954,849.815,801.19,891.71,917.56,868.425,NaN,NaN,NaN,NaN,NaN,0.8755067640567559,-15.21502449646164,59.30353676322091,49.816015049704596,54.39373113964959,49.47649764429187,70.87513090748604,NaN
44631000,907.81,929.6,866.31,891.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,755.876099111105,1054.3739008888952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,705.0676500000002,857.9322,803.7216188475531,841.1541439527963,907.267537371665,852.415,801.19,926.4,924.875,868.425,NaN,NaN,NaN,NaN,NaN,0.8024612015741862,-20.2564567834029,56.8052567812119,49.916256552279414,55.87156367210638,49.41918914404599,65.677170684262,NaN
47223000,891.14,908.81,854.41,858.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,858.43,NaN,765.2092348888832,1055.370765111117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,707.4259500000002,858.0496,828.4253598319447,842.4338369933299,899.633699613408,853.8199999999999,792.79,887.57,917.3425,868.425,NaN,NaN,NaN,NaN,NaN,0.6785156905537177,-34.04713114754101,52.16178720772906,50.00107628522734,56.89643300509291,49.42825169978457,57.84151308357014,NaN
49987800,858.43,917.79,834.92,898.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,745.1535752539629,1055.026424746037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,709.8943500000001,858.8058000000002,958.12,846.5550342530832,885.883703911571,872.7850000000001,792.79,947.1,891.36,868.425,NaN,NaN,NaN,NaN,NaN,0.7871171607152988,-20.508879781420752,56.77330504860628,50.39259730839379,57.82350613448773,49.55296921497697,63.42353316456651,NaN
52579800,898.07,925.67,877.48,887.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,741.4061770215369,1058.773822978463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,712.2861500000002,858.4648000000001,955.656,849.5650317158178,894.5891218433987,892.325,792.79,956.58,891.36,868.425,NaN,NaN,NaN,NaN,NaN,0.7272602397618377,-27.78408868345801,55.20044015002436,50.66289935238282,57.958473414661576,49.55130733876419,59.88064526774258,NaN
