Date,Open,High,Low,Close,Adj_Close,Volume,pct_dif_1,price_days,atr_pct,volume_pct,volume_days,ten_3mo,ten_two,thirty_five,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr,x,y,class
10/20/2009,1098.64,1098.64,1086.16,1091.06,1091.06,5396930000,-0.006278298,1,0.013565248,0.019492867,2,3.27,2.4,1.86,0.09,0.22,0.56,0.49,0.86,0.63,0.42,0.79,0.02,-1.7713767,2.5592082,0
10/21/2009,1090.36,1101.36,1080.77,1081.4,1081.4,5616290000,-0.008932865,1,0.013724801,0.060509992,3,3.35,2.42,1.84,0.1,0.23,0.6,0.51,0.87,0.63,0.41,0.78,0.02,-1.7695384,2.4992652,0
10/22/2009,1080.96,1095.21,1074.31,1092.91,1092.91,5192410000,0.010531517,2,0.013601303,-0.019572294,1,3.38,2.47,1.85,0.09,0.23,0.59,0.53,0.89,0.64,0.41,0.78,0.02,-1.7819667,2.5755908,0
10/23/2009,1095.62,1095.83,1075.49,1079.6,1079.6,4767460000,-0.01232864,1,0.014141349,-0.096205405,1,3.44,2.47,1.83,0.11,0.22,0.64,0.53,0.89,0.64,0.41,0.76,0.02,-1.7740872,2.6089997,0
10/26/2009,1080.36,1091.75,1065.23,1066.95,1066.95,6363380000,-0.011856226,2,0.014579409,0.201693715,2,3.51,2.53,1.84,0.1,0.23,0.65,0.55,0.92,0.64,0.42,0.76,0.02,-1.7763973,2.5459514,0
10/27/2009,1067.54,1072.48,1060.62,1063.41,1063.41,5337380000,-0.003328914,3,0.014631233,0.008783306,1,3.41,2.5,1.88,0.09,0.22,0.6,0.52,0.9,0.64,0.44,0.77,0.03,-1.7819926,2.5724118,0
10/28/2009,1061.51,1063.26,1042.19,1042.63,1042.63,6600350000,-0.019930368,1,0.015128569,0.244014479,2,3.37,2.49,1.88,0.1,0.22,0.56,0.52,0.9,0.64,0.43,0.78,0.03,-1.7640826,2.4738507,0
10/29/2009,1043.69,1066.83,1043.69,1066.11,1066.11,5595040000,0.022023994,2,0.014634512,0.060021111,1,3.47,2.55,1.91,0.11,0.23,0.58,0.54,0.92,0.68,0.41,0.78,0.04,-1.7865893,2.562078,0
10/30/2009,1065.41,1065.41,1033.38,1036.19,1036.19,6512420000,-0.028875013,1,0.016122526,0.234764923,2,3.36,2.51,1.92,0.11,0.21,0.53,0.53,0.88,0.67,0.43,0.78,0.04,-1.7627219,2.4534144,0
11/2/2009,1036.18,1052.18,1029.38,1042.88,1042.88,6202640000,0.006414928,2,0.016279438,0.178355378,1,3.39,2.53,1.93,0.11,0.21,0.54,0.52,0.89,0.67,0.45,0.77,0.04,-1.7803264,2.5686102,0
11/3/2009,1040.92,1046.36,1033.94,1045.41,1045.41,5487500000,0.002420103,1,0.015873198,0.042226953,1,3.44,2.58,1.98,0.11,0.21,0.54,0.54,0.9,0.69,0.45,0.79,0.05,-1.7792048,2.601627,0
11/4/2009,1047.14,1061,1045.15,1046.5,1046.5,5635510000,0.001041567,1,0.016235547,0.070804693,2,3.52,2.66,2.02,0.11,0.2,0.55,0.55,0.93,0.7,0.48,0.79,0.05,-1.7822773,2.5550454,0
11/5/2009,1047.3,1066.65,1047.3,1066.63,1066.63,4848350000,0.018872524,2,0.01626009,-0.076864082,1,3.53,2.67,2.06,0.12,0.2,0.54,0.54,0.91,0.71,0.51,0.79,0.05,-1.7869846,2.5396442,0
11/6/2009,1064.95,1071.48,1059.32,1069.3,1069.3,4277130000,0.002496961,1,0.016390162,-0.183101857,1,3.48,2.68,2.1,0.1,0.18,0.52,0.54,0.9,0.72,0.52,0.81,0.05,-1.7970179,2.5899253,0
11/9/2009,1072.31,1093.19,1072.31,1093.08,1093.08,4460030000,0.021755041,2,0.016761811,-0.146863904,2,3.45,2.65,2.09,0.1,0.17,0.53,0.53,0.91,0.7,0.51,0.82,0.06,-1.7821693,2.4943428,0
11/10/2009,1091.86,1096.42,1087.4,1093.01,1093.01,4394770000,-6.40E-05,1,0.016741841,-0.160166989,1,3.43,2.65,2.1,0.09,0.17,0.52,0.54,0.92,0.7,0.49,0.86,0.05,-1.7938502,2.588918,0
11/12/2009,1098.31,1101.97,1084.9,1087.24,1087.24,4160250000,-0.010365697,1,0.016798499,-0.204960519,1,3.38,2.63,2.13,0.09,0.16,0.5,0.54,0.92,0.7,0.47,0.88,0.08,-1.78794,2.5753198,0
11/13/2009,1087.59,1097.79,1085.33,1093.48,1093.48,3792610000,0.005706552,2,0.016585123,-0.27266838,1,3.37,2.61,2.08,0.11,0.15,0.5,0.52,0.94,0.69,0.46,0.86,0.07,-1.7983987,2.552099,0
11/16/2009,1094.13,1113.69,1094.13,1109.3,1109.3,4565850000,0.014261246,3,0.016642477,-0.120670385,2,3.26,2.55,2.07,0.1,0.14,0.47,0.5,0.91,0.68,0.46,0.85,0.08,-1.7750814,2.44727,0
11/17/2009,1109.22,1110.52,1102.19,1110.32,1110.32,3824070000,0.000918654,1,0.016440305,-0.257622888,1,3.27,2.55,2.07,0.1,0.16,0.46,0.5,0.91,0.68,0.46,0.84,0.09,-1.8067379,2.5672786,0
11/18/2009,1109.44,1111.1,1102.7,1109.8,1109.8,4293340000,-0.000468553,1,0.015898811,-0.162524349,2,3.32,2.59,2.08,0.11,0.14,0.48,0.5,0.94,0.69,0.46,0.85,0.08,-1.7875981,2.551747,0
11/19/2009,1106.44,1106.44,1088.4,1094.9,1094.9,4178030000,-0.013608549,1,0.016138003,-0.182620154,1,3.33,2.62,2.11,0.12,0.13,0.46,0.51,0.94,0.7,0.47,0.84,0.1,-1.7851752,2.5587823,0
11/20/2009,1094.66,1094.66,1086.81,1091.38,1091.38,3751230000,-0.003225274,2,0.015628837,-0.26121703,1,3.34,2.61,2.1,0.11,0.14,0.48,0.5,0.95,0.7,0.46,0.84,0.1,-1.8066318,2.5646112,0
11/23/2009,1094.86,1112.38,1094.86,1106.24,1106.24,3827920000,0.01343289,3,0.015169403,-0.241237202,2,3.32,2.6,2.09,0.09,0.15,0.48,0.51,0.92,0.7,0.47,0.83,0.09,-1.7850366,2.4693964,0
11/24/2009,1105.83,1107.56,1097.63,1105.65,1105.65,3700820000,-0.000533623,1,0.015090218,-0.263257506,1,3.27,2.59,2.1,0.09,0.14,0.45,0.49,0.93,0.67,0.5,0.84,0.09,-1.8135159,2.5637121,0
11/25/2009,1106.49,1111.18,1104.75,1110.63,1110.63,3036350000,0.004483942,2,0.014356716,-0.387765225,1,3.23,2.55,2.12,0.09,0.12,0.47,0.5,0.88,0.67,0.5,0.84,0.11,-1.8334727,2.5404217,0
11/27/2009,1105.47,1105.47,1083.74,1091.49,1091.49,2362910000,-0.017535662,1,0.014731697,-0.517916783,1,3.18,2.53,2.18,0.11,0.12,0.42,0.47,0.88,0.68,0.5,0.86,0.14,-1.879072,2.5194945,0
11/30/2009,1091.07,1097.24,1086.25,1095.63,1095.63,3895520000,0.003778648,2,0.013683908,-0.203257828,2,3.15,2.54,2.19,0.09,0.12,0.4,0.45,0.89,0.68,0.52,0.86,0.13,-1.8636249,2.422579,0
12/1/2009,1098.89,1112.28,1098.89,1108.86,1108.86,4249310000,0.011931173,3,0.013243331,-0.131347838,3,3.22,2.61,2.23,0.09,0.11,0.41,0.47,0.89,0.71,0.54,0.86,0.12,-1.8421013,2.3846822,0
12/2/2009,1109.03,1115.58,1105.29,1109.24,1109.24,3941340000,0.000342577,1,0.013142782,-0.190736356,1,3.27,2.6,2.17,0.1,0.13,0.44,0.47,0.9,0.71,0.52,0.82,0.12,-1.8180753,2.5610683,0
12/3/2009,1110.59,1117.28,1098.74,1099.92,1099.92,4810030000,-0.008473344,1,0.013376427,-0.0110424,2,3.33,2.65,2.19,0.1,0.14,0.44,0.49,0.91,0.73,0.52,0.84,0.1,-1.801133,2.5318806,0
12/4/2009,1100.43,1119.13,1096.52,1105.98,1105.98,5781140000,0.005479303,2,0.013414347,0.186223642,3,3.42,2.64,2.16,0.11,0.19,0.48,0.5,0.9,0.73,0.51,0.83,0.09,-1.8087064,2.4408507,0
12/7/2009,1105.52,1110.72,1100.83,1103.25,1103.25,4103360000,-0.002474507,1,0.013344663,-0.15567207,1,3.4,2.66,2.21,0.12,0.16,0.46,0.48,0.93,0.73,0.52,0.85,0.11,-1.8086268,2.5774388,0
12/8/2009,1103.04,1103.04,1088.61,1091.94,1091.94,4748030000,-0.010357712,1,0.013059326,-0.022245021,2,3.37,2.67,2.27,0.12,0.14,0.44,0.48,0.91,0.74,0.54,0.88,0.11,-1.8029766,2.5285792,0
12/9/2009,1091.07,1097.04,1085.89,1095.95,1095.95,4115410000,0.003658926,2,0.013108718,-0.14645489,1,3.42,2.69,2.26,0.11,0.17,0.45,0.47,0.92,0.74,0.56,0.86,0.1,-1.8150097,2.5508282,0
12/10/2009,1098.69,1106.25,1098.69,1102.35,1102.35,3996490000,0.005805779,3,0.012939175,-0.163026853,1,3.47,2.71,2.31,0.13,0.17,0.46,0.48,0.93,0.76,0.54,0.88,0.13,-1.8065501,2.5144916,0
12/11/2009,1103.96,1108.5,1101.34,1106.41,1106.41,3791090000,0.003669526,1,0.01244385,-0.197989302,1,3.52,2.72,2.23,0.13,0.19,0.48,0.47,0.96,0.76,0.53,0.84,0.1,-1.8117684,2.5915077,0
12/14/2009,1107.84,1114.76,1107.84,1114.11,1114.11,4548490000,0.006911346,2,0.012173394,-0.034152214,2,3.52,2.69,2.19,0.12,0.21,0.5,0.48,0.95,0.74,0.52,0.83,0.1,-1.8134488,2.5281105,0
12/15/2009,1114.11,1114.11,1105.35,1107.93,1107.93,5045100000,-0.00557797,1,0.011724567,0.069673141,3,3.55,2.72,2.17,0.12,0.24,0.47,0.5,0.97,0.73,0.52,0.82,0.1,-1.7957848,2.492222,0
12/16/2009,1108.61,1116.21,1107.96,1109.18,1109.18,4829820000,0.001126959,2,0.0117091,0.025539395,1,3.57,2.76,2.17,0.13,0.21,0.47,0.51,0.99,0.74,0.52,0.81,0.1,-1.8138375,2.5782778,0
12/17/2009,1106.36,1106.36,1095.88,1096.08,1096.08,7615070000,-0.011951682,1,0.012072568,0.605112227,2,3.46,2.73,2.18,0.11,0.2,0.42,0.5,0.97,0.73,0.53,0.81,0.11,-1.7555016,2.3128715,0
12/18/2009,1097.86,1103.74,1093.88,1102.47,1102.47,6325890000,0.005796076,2,0.011479224,0.329546253,1,3.5,2.73,2.16,0.11,0.2,0.46,0.5,0.98,0.74,0.51,0.81,0.1,-1.8128093,2.549728,0
12/21/2009,1105.31,1117.68,1105.31,1114.05,1114.05,3977340000,0.010394507,3,0.011679458,-0.162506992,1,3.61,2.8,2.13,0.09,0.23,0.49,0.53,1.01,0.75,0.51,0.78,0.09,-1.802437,2.5407796,0
12/22/2009,1114.51,1120.27,1114.51,1118.02,1118.02,3641130000,0.00355092,1,0.010976995,-0.23307044,1,3.68,2.81,2.11,0.1,0.23,0.54,0.53,1.01,0.75,0.52,0.76,0.08,-1.8142813,2.612947,0
12/23/2009,1118.84,1121.58,1116,1120.59,1120.59,3166870000,0.002293435,1,0.010757726,-0.32876212,1,3.7,2.81,2.1,0.1,0.24,0.55,0.55,1,0.75,0.51,0.77,0.07,-1.8230927,2.6133857,0
12/24/2009,1121.08,1126.48,1121.08,1126.48,1126.48,1267710000,0.005228677,2,0.010677509,-0.726733771,1,3.77,2.82,2.11,0.13,0.25,0.57,0.56,1.01,0.75,0.5,0.78,0.08,-1.8671321,2.572818,0
12/28/2009,1127.53,1130.38,1123.51,1127.78,1127.78,2716400000,0.001152707,1,0.009777616,-0.407914576,2,3.74,2.76,2.07,0.09,0.27,0.62,0.54,0.99,0.72,0.51,0.76,0.08,-1.8319485,2.61084,0
12/29/2009,1128.55,1130.38,1126.08,1126.2,1126.2,2491020000,-0.001402948,1,0.009494317,-0.450871407,1,3.72,2.73,2.02,0.1,0.27,0.62,0.55,0.98,0.71,0.49,0.75,0.07,-1.8314221,2.6124966,0
12/30/2009,1125.53,1126.42,1121.94,1126.42,1126.42,2277300000,0.000195309,2,0.008952256,-0.494200957,1,3.75,2.72,2,0.14,0.26,0.63,0.57,0.96,0.73,0.46,0.74,0.07,-1.8343431,2.605006,0
12/31/2009,1126.6,1127.64,1114.81,1115.1,1115.1,2076990000,-0.010151556,1,0.009157026,-0.533592592,1,3.79,2.71,1.94,0.14,0.27,0.67,0.56,0.99,0.7,0.46,0.73,0.05,-1.8296037,2.614448,0
1/4/2010,1116.56,1133.87,1116.56,1132.99,1132.99,3991400000,0.015790078,2,0.009022586,-0.102865295,2,3.77,2.76,2,0.1,0.27,0.64,0.57,0.99,0.71,0.49,0.75,0.05,-1.8018762,2.5704675,0
1/5/2010,1132.66,1136.63,1129.66,1136.52,1136.52,2491020000,0.003105973,1,0.008306497,-0.434813507,1,3.7,2.76,2.03,0.1,0.24,0.6,0.56,0.99,0.72,0.49,0.77,0.05,-1.832992,2.610297,0
1/6/2010,1135.71,1139.19,1133.95,1137.14,1137.14,4972660000,0.000545228,1,0.008097508,0.123110606,2,3.79,2.84,2.1,0.09,0.25,0.61,0.59,1,0.73,0.52,0.78,0.07,-1.7984099,2.559889,0
1/7/2010,1136.27,1142.46,1131.32,1141.69,1141.69,5270680000,0.00398532,2,0.007911955,0.183469757,3,3.8,2.82,2.07,0.11,0.24,0.63,0.59,1,0.71,0.52,0.77,0.07,-1.8003024,2.4736376,0
1/8/2010,1140.52,1145.39,1136.22,1144.98,1144.98,4389590000,0.002873413,1,0.007802756,-0.014623581,1,3.78,2.87,2.13,0.1,0.22,0.59,0.6,1.01,0.74,0.52,0.78,0.09,-1.8113536,2.6194375,0
1/11/2010,1145.96,1149.74,1142.02,1146.98,1146.98,4255780000,0.00174371,1,0.007676681,-0.040530838,1,3.81,2.9,2.16,0.09,0.22,0.6,0.6,1.03,0.74,0.53,0.79,0.1,-1.813378,2.620734,0
1/12/2010,1143.81,1143.81,1131.77,1136.22,1136.22,4716160000,-0.009469997,1,0.008103624,0.065880005,2,3.69,2.82,2.13,0.09,0.2,0.58,0.58,0.99,0.73,0.52,0.78,0.1,-1.799742,2.5581913,0
1/13/2010,1137.31,1148.4,1133.18,1145.68,1145.68,4170360000,0.008257105,2,0.008336534,-0.054895233,1,3.74,2.83,2.16,0.09,0.22,0.6,0.57,1.01,0.73,0.52,0.8,0.11,-1.8126376,2.5951765,0
1/14/2010,1145.68,1150.41,1143.8,1148.46,1148.46,3915200000,0.002420633,1,0.00822275,-0.110354928,1,3.71,2.82,2.12,0.09,0.2,0.6,0.55,1.02,0.72,0.53,0.76,0.11,-1.813565,2.6193933,0
1/15/2010,1147.72,1147.77,1131.39,1136.03,1136.03,4758730000,-0.010941612,1,0.008699594,0.083938969,2,3.64,2.81,2.14,0.09,0.18,0.56,0.55,1,0.73,0.53,0.78,0.1,-1.7997369,2.5500574,0
1/19/2010,1136.03,1150.45,1135.77,1150.23,1150.23,4724830000,0.012345357,2,0.008652183,0.079871832,1,3.67,2.8,2.12,0.08,0.19,0.6,0.55,1,0.72,0.53,0.76,0.11,-1.8149223,2.584395,0
1/20/2010,1147.95,1147.95,1129.25,1138.04,1138.04,4810560000,-0.010711399,1,0.009233419,0.101067194,2,3.63,2.76,2.09,0.09,0.17,0.61,0.54,0.99,0.71,0.52,0.75,0.11,-1.7968782,2.548557,0
1/21/2010,1138.68,1141.58,1114.84,1116.48,1116.48,6874290000,-0.019310691,1,0.009928078,0.5608801,3,3.56,2.75,2.12,0.08,0.17,0.56,0.54,0.97,0.71,0.53,0.76,0.12,-1.7578112,2.3224475,0
1/22/2010,1115.49,1115.49,1090.18,1091.76,1091.76,6208650000,-0.022642339,1,0.011072488,0.410565471,1,3.56,2.78,2.13,0.08,0.16,0.54,0.55,0.98,0.72,0.53,0.76,0.12,-1.7781914,2.4558303,0
1/25/2010,1092.4,1102.97,1092.4,1096.78,1096.78,4481390000,0.004577035,2,0.01127847,0.021453869,1,3.6,2.8,2.16,0.08,0.16,0.56,0.54,0.99,0.73,0.54,0.76,0.13,-1.8172873,2.5783587,0
1/26/2010,1095.8,1103.69,1089.86,1092.17,1092.17,4731910000,-0.004220955,1,0.011689572,0.086265765,2,3.58,2.78,2.18,0.07,0.18,0.55,0.53,0.98,0.73,0.54,0.78,0.13,-1.8039775,2.5434375,0
1/27/2010,1091.94,1099.51,1083.11,1097.5,1097.5,5319120000,0.004856492,2,0.01206697,0.222357164,3,3.58,2.76,2.12,0.08,0.17,0.57,0.56,0.97,0.71,0.52,0.76,0.13,-1.8086023,2.4502833,0
1/28/2010,1096.93,1100.22,1078.46,1084.53,1084.53,5452400000,-0.011959097,1,0.013016237,0.258093296,4,3.6,2.81,2.16,0.07,0.16,0.56,0.57,0.97,0.74,0.53,0.76,0.13,-1.7827096,2.3805373,0
1/29/2010,1087.61,1096.45,1071.59,1073.87,1073.87,5412850000,-0.009926714,2,0.01409435,0.252772508,1,3.55,2.81,2.17,0.07,0.15,0.52,0.56,0.96,0.74,0.55,0.75,0.13,-1.8075444,2.5459266,0
2/1/2010,1073.89,1089.38,1073.89,1089.19,1089.19,4077610000,0.014065498,3,0.014019133,-0.051100386,1,3.58,2.82,2.18,0.07,0.16,0.53,0.55,0.97,0.74,0.56,0.75,0.13,-1.8164641,2.5232022,0
2/2/2010,1090.05,1104.73,1087.96,1103.32,1103.32,4749540000,0.012806801,1,0.013748958,0.109075318,2,3.57,2.81,2.18,0.07,0.16,0.53,0.55,0.96,0.74,0.56,0.75,0.13,-1.8215753,2.516877,0
2/3/2010,1100.67,1102.72,1093.97,1097.28,1097.28,4285450000,-0.00550452,1,0.013933089,0.002901752,1,3.63,2.85,2.22,0.07,0.18,0.53,0.56,0.96,0.76,0.57,0.76,0.13,-1.8143475,2.5840437,0
2/4/2010,1097.25,1097.25,1062.78,1063.11,1063.11,5859690000,-0.032141547,1,0.015757071,0.362900325,2,3.53,2.82,2.24,0.07,0.16,0.48,0.54,0.95,0.77,0.56,0.77,0.14,-1.7766874,2.3984966,0
2/5/2010,1064.12,1067.13,1044.5,1066.19,1066.19,6438900000,0.002888791,2,0.016250387,0.486217422,3,3.49,2.82,2.28,0.07,0.14,0.46,0.51,0.95,0.77,0.59,0.77,0.15,-1.8072418,2.3626199,0
2/8/2010,1065.51,1071.2,1056.51,1056.74,1056.74,4089820000,-0.008942597,1,0.016656888,-0.054885019,1,3.5,2.83,2.26,0.05,0.15,0.47,0.51,0.96,0.77,0.59,0.76,0.14,-1.8119411,2.5623648,0
2/9/2010,1060.06,1079.28,1060.06,1070.52,1070.52,5114260000,0.012872249,2,0.017134664,0.178097439,2,3.55,2.83,2.26,0.06,0.16,0.5,0.53,0.95,0.76,0.59,0.77,0.14,-1.8342459,2.472445,0
2/10/2010,1069.68,1073.67,1059.34,1068.13,1068.13,4251450000,-0.002237555,1,0.01713181,-0.020998296,1,3.61,2.81,2.26,0.08,0.19,0.53,0.53,0.95,0.75,0.58,0.79,0.14,-1.8094006,2.5809278,0
2/11/2010,1067.1,1080.04,1060.59,1078.47,1078.47,4400870000,0.009587657,2,0.017163667,0.011049118,2,3.62,2.82,2.3,0.07,0.2,0.53,0.52,0.96,0.76,0.58,0.81,0.15,-1.8218051,2.5163817,0
2/12/2010,1075.95,1077.81,1062.97,1075.51,1075.51,4160680000,-0.002752183,1,0.017624197,-0.042646539,1,3.59,2.85,2.31,0.08,0.17,0.49,0.54,0.97,0.76,0.58,0.83,0.14,-1.8095356,2.578408,0
2/16/2010,1079.13,1095.67,1079.13,1094.87,1094.87,4080770000,0.017682465,2,0.01745367,-0.061956898,1,3.56,2.84,2.31,0.08,0.16,0.48,0.54,0.96,0.76,0.58,0.83,0.14,-1.8107584,2.5247033,0
2/17/2010,1096.14,1101.03,1094.72,1099.51,1099.51,4259230000,0.004220062,1,0.016999391,-0.020806489,2,3.64,2.87,2.3,0.08,0.17,0.52,0.55,0.98,0.76,0.58,0.82,0.14,-1.8071983,2.5620496,0
2/18/2010,1099.03,1108.24,1097.48,1106.75,1106.75,3878620000,0.006541676,2,0.016426474,-0.107284264,1,3.69,2.89,2.28,0.08,0.19,0.53,0.57,0.99,0.77,0.56,0.82,0.13,-1.8120501,2.5681286,0
2/19/2010,1105.49,1112.42,1100.8,1109.17,1109.17,3944280000,0.002181812,1,0.015709044,-0.09284354,2,3.67,2.83,2.23,0.09,0.19,0.56,0.56,0.97,0.76,0.54,0.8,0.13,-1.8006554,2.575169,0
2/22/2010,1110,1112.29,1105.38,1108.01,1108.01,3814440000,-0.001046922,1,0.014850498,-0.122660487,1,3.69,2.89,2.26,0.08,0.18,0.54,0.57,0.99,0.78,0.55,0.8,0.13,-1.812283,2.600268,0
2/23/2010,1107.49,1108.58,1092.18,1094.6,1094.6,4521050000,-0.012251051,1,0.015269505,0.036603832,2,3.57,2.82,2.26,0.08,0.16,0.51,0.55,0.95,0.76,0.56,0.8,0.14,-1.8033397,2.536878,0
2/24/2010,1095.89,1106.42,1095.5,1105.24,1105.24,4168360000,0.009626868,2,0.015031577,-0.048378876,1,3.58,2.83,2.23,0.07,0.15,0.53,0.55,0.98,0.74,0.56,0.79,0.14,-1.8159693,2.555797,0
2/25/2010,1101.24,1103.5,1086.02,1102.94,1102.94,4521130000,-0.002085336,1,0.015190763,0.023750278,2,3.51,2.82,2.25,0.06,0.13,0.5,0.56,0.95,0.76,0.55,0.8,0.14,-1.8091722,2.544921,0
2/26/2010,1103.1,1107.24,1097.56,1104.49,1104.49,3945190000,0.001403363,2,0.014622586,-0.106831167,1,3.48,2.8,2.25,0.06,0.13,0.49,0.55,0.94,0.75,0.56,0.79,0.15,-1.8216047,2.563682,0
3/1/2010,1105.36,1116.11,1105.36,1115.71,1115.71,3847640000,0.010056377,3,0.013882192,-0.127593722,1,3.48,2.81,2.28,0.06,0.13,0.48,0.54,0.94,0.76,0.57,0.8,0.15,-1.8243811,2.5042593,0
3/2/2010,1117.01,1123.46,1116.51,1118.31,1118.31,4134680000,0.002324937,1,0.013502964,-0.063195294,2,3.48,2.82,2.3,0.05,0.13,0.48,0.53,0.94,0.77,0.58,0.8,0.15,-1.8171855,2.550283,0
3/3/2010,1119.36,1125.64,1116.58,1118.79,1118.79,3951320000,0.000429035,1,0.013152602,-0.101827148,1,3.49,2.81,2.31,0.05,0.14,0.49,0.52,0.93,0.77,0.59,0.8,0.15,-1.8242407,2.5799842,0
3/4/2010,1119.12,1123.73,1116.66,1122.97,1122.97,3945010000,0.003722272,2,0.013002128,-0.096979915,2,3.47,2.75,2.28,0.05,0.16,0.51,0.52,0.9,0.75,0.58,0.79,0.16,-1.8298035,2.517646,0
3/5/2010,1125.12,1139.38,1125.12,1138.7,1138.7,4133000000,0.013813998,3,0.01202819,-0.054055621,3,3.54,2.78,2.29,0.05,0.18,0.53,0.52,0.92,0.75,0.59,0.8,0.15,-1.8432666,2.4260538,0
3/8/2010,1138.4,1141.05,1136.77,1138.5,1138.5,3774680000,-0.00017567,1,0.011224418,-0.13284677,1,3.56,2.82,2.32,0.05,0.18,0.51,0.53,0.93,0.77,0.59,0.8,0.16,-1.8229506,2.592588,0
3/9/2010,1137.56,1145.37,1134.9,1140.45,1140.45,5185570000,0.001709851,2,0.011020211,0.186414225,2,3.55,2.82,2.34,0.05,0.16,0.52,0.54,0.91,0.77,0.6,0.82,0.15,-1.8364812,2.4791908,0
3/10/2010,1140.22,1148.26,1140.09,1145.61,1145.61,5469120000,0.004504151,3,0.010343398,0.244300777,3,3.58,2.81,2.3,0.06,0.18,0.53,0.53,0.94,0.75,0.59,0.8,0.16,-1.8355408,2.4243355,0
3/11/2010,1143.96,1150.24,1138.99,1150.24,1150.24,4669060000,0.004025247,1,0.010167878,0.058751247,1,3.57,2.76,2.23,0.06,0.18,0.57,0.53,0.93,0.73,0.57,0.78,0.15,-1.821122,2.585811,0
3/12/2010,1151.71,1153.41,1146.97,1149.99,1149.99,4928160000,-0.000217393,1,0.009604431,0.115903295,2,3.56,2.74,2.2,0.09,0.17,0.56,0.53,0.92,0.73,0.56,0.76,0.15,-1.8064861,2.5392954,0
3/15/2010,1148.53,1150.98,1141.45,1150.51,1150.51,4164110000,0.000451973,2,0.00934064,-0.053958281,1,3.54,2.75,2.21,0.07,0.16,0.56,0.53,0.93,0.73,0.56,0.77,0.15,-1.822066,2.5839722,0
3/16/2010,1150.83,1160.28,1150.35,1159.46,1159.46,4369770000,0.007719111,3,0.008827385,-0.005502116,2,3.5,2.73,2.22,0.08,0.17,0.52,0.54,0.9,0.73,0.56,0.77,0.16,-1.8378808,2.4987605,0
3/17/2010,1159.94,1169.84,1159.94,1166.21,1166.21,4963200000,0.00578798,1,0.008950789,0.141031575,3,3.5,2.7,2.18,0.08,0.18,0.54,0.52,0.91,0.72,0.55,0.76,0.15,-1.8099184,2.4652696,0
3/18/2010,1166.13,1167.77,1161.16,1165.83,1165.83,4234510000,-0.000325948,1,0.008775722,-0.018628934,1,3.52,2.7,2.15,0.1,0.15,0.57,0.54,0.92,0.7,0.54,0.75,0.16,-1.8178688,2.5990942,0
3/19/2010,1166.68,1169.2,1155.33,1159.9,1159.9,5212410000,-0.00511251,1,0.008917579,0.202269278,2,3.54,2.68,2.1,0.09,0.17,0.6,0.54,0.92,0.68,0.54,0.71,0.17,-1.7978315,2.5321438,0
3/22/2010,1157.25,1167.82,1152.88,1165.81,1165.81,4261680000,0.005069437,2,0.009216768,-0.01936087,1,3.52,2.66,2.14,0.09,0.17,0.6,0.53,0.89,0.69,0.55,0.74,0.16,-1.8156894,2.5870078,0
3/23/2010,1166.47,1174.72,1163.83,1174.17,1174.17,4411640000,0.007119923,3,0.008916511,0.010322759,2,3.55,2.67,2.16,0.09,0.17,0.62,0.53,0.89,0.69,0.56,0.74,0.17,-1.8272809,2.5209656,0
3/24/2010,1172.7,1173.04,1166.01,1167.72,1167.72,4705750000,-0.005523584,1,0.008809047,0.063719008,3,3.7,2.76,2.1,0.09,0.21,0.64,0.59,0.95,0.66,0.56,0.72,0.16,-1.7959361,2.5183275,0
3/25/2010,1170.03,1180.69,1165.09,1165.73,1165.73,5668900000,-0.001707085,2,0.008668817,0.267338747,4,3.77,2.81,2.12,0.11,0.19,0.66,0.59,0.96,0.72,0.54,0.72,0.14,-1.7898985,2.4200735,0
3/26/2010,1167.58,1173.93,1161.48,1166.59,1166.59,4708420000,0.000737191,3,0.008781148,0.043988467,1,3.72,2.82,2.16,0.11,0.18,0.61,0.6,0.95,0.72,0.55,0.74,0.15,-1.8157321,2.5814664,0
3/29/2010,1167.71,1174.85,1167.71,1173.22,1173.22,4375580000,0.005651114,4,0.00858833,-0.037276551,1,3.73,2.84,2.16,0.09,0.18,0.62,0.61,0.95,0.72,0.56,0.73,0.15,-1.8227565,2.5509198,0
3/30/2010,1173.75,1177.83,1168.92,1173.27,1173.27,4085000000,4.26E-05,1,0.008637398,-0.107780319,1,3.72,2.82,2.15,0.08,0.2,0.62,0.59,0.95,0.72,0.56,0.71,0.16,-1.8153306,2.6195104,0
3/31/2010,1171.75,1174.56,1165.77,1169.43,1169.43,4484340000,-0.003283651,1,0.008654216,-0.022313394,2,3.68,2.82,2.17,0.08,0.17,0.61,0.58,0.95,0.73,0.56,0.71,0.17,-1.8075734,2.5744085,0
4/1/2010,1171.23,1181.43,1170.69,1178.1,1178.1,4006870000,0.007359307,2,0.008799762,-0.131198049,1,3.73,2.84,2.15,0.08,0.18,0.63,0.58,0.96,0.73,0.57,0.69,0.16,-1.8147213,2.5986297,0
4/5/2010,1178.71,1187.73,1178.71,1187.44,1187.44,3881620000,0.007865661,3,0.008445058,-0.155024194,1,3.83,2.83,2.1,0.09,0.21,0.7,0.59,0.98,0.71,0.55,0.68,0.16,-1.8089951,2.5826392,0
