Date,Open,High,Low,Close,Adj_Close,Volume,pct_dif_1,price_days,atr_pct,volume_pct,volume_days,x,y,class
7/20/1981,0,130.6,127.98,128.72,128.72,40240000,-0.015848353,1,0.019161746,-0.154355364,1,-3.4884846,1.8082117,1
7/21/1981,0,129.6,127.08,128.34,128.34,47280000,-0.002960885,2,0.019249649,-0.001963144,2,4.3493285,0.72887003,0
7/22/1981,0,129.72,126.7,127.13,127.13,47500000,-0.009517816,1,0.019511524,0.003945329,3,1.7994409,-2.6746955,0
7/23/1981,0,128.26,125.96,127.4,127.4,41790000,0.002119309,2,0.019489796,-0.111600848,1,-0.8203674,-4.464691,3
7/24/1981,0,129.31,127.11,128.46,128.46,38880000,0.008251596,3,0.019204422,-0.1692071,1,4.845867,-1.2061428,0
7/27/1981,0,130.61,128.43,129.9,129.9,39610000,0.01108545,4,0.01904542,-0.151080884,2,1.8839124,2.8513095,0
7/28/1981,0,130.44,128.28,129.14,129.14,38160000,-0.005885086,1,0.019103299,-0.179166547,1,-4.1207466,1.5431077,1
7/29/1981,0,130.09,128.37,129.16,129.16,37610000,0.000154847,2,0.018852586,-0.190178501,1,-0.74999285,-4.7516522,3
7/30/1981,0,130.68,128.56,130.01,130.01,41560000,0.006537959,3,0.018525498,-0.1027311,2,3.2592812,2.9515085,0
7/31/1981,0,131.78,129.6,130.92,130.92,43480000,0.00695081,4,0.018221051,-0.060054477,3,1.8742266,2.506901,0
8/3/1981,0,131.74,129.42,130.48,130.48,39650000,-0.003372164,1,0.018194359,-0.141942046,1,-4.04921,1.3790628,1
8/4/1981,0,131.66,129.43,131.18,131.18,39460000,0.005336179,2,0.017723738,-0.145313955,1,-0.9075217,-4.594546,3
8/5/1981,0,133.39,130.76,132.67,132.67,54290000,0.011230874,3,0.017528454,0.168871713,2,3.1255996,2.620803,0
8/6/1981,0,134.04,131.74,132.64,132.64,52070000,-0.000226176,1,0.017453257,0.116415692,1,-2.5472167,1.3201184,1
8/7/1981,0,133.04,130.96,131.75,131.75,38370000,-0.006755218,1,0.017582543,-0.176076072,1,-4.130174,1.3610904,1
8/10/1981,0,133.32,130.83,132.54,132.54,38370000,0.005960465,2,0.017651275,-0.174782512,2,4.488398,0.7287716,0
8/11/1981,0,134.63,132.09,133.85,133.85,52600000,0.009787075,3,0.017441165,0.128371977,3,2.2918386,1.8463813,0
8/12/1981,0,135.18,132.73,133.4,133.4,53650000,-0.003373313,1,0.017406297,0.14633078,4,2.1233153,-1.4894595,0
8/13/1981,0,134.58,132.53,133.51,133.51,42460000,0.000823908,2,0.017369485,-0.092841653,1,-1.0003053,-4.6047297,3
8/14/1981,0,134.33,131.91,132.49,132.49,42580000,-0.007698694,1,0.017620198,-0.090345874,2,-2.008351,3.986383,2
8/17/1981,0,133.02,130.75,131.22,131.22,40840000,-0.009678403,1,0.017596403,-0.125656543,1,-3.717322,1.5126975,1
8/18/1981,0,131.73,129.1,130.11,130.11,47270000,-0.008531243,2,0.017788794,0.00964003,2,4.323885,0.7386188,0
8/19/1981,0,131.2,128.99,130.49,130.49,39390000,0.002912101,3,0.017426623,-0.15765838,1,4.9166017,-1.3139131,0
8/20/1981,0,131.74,129.84,130.69,130.69,38270000,0.001530339,1,0.01724692,-0.175597514,1,-4.208168,0.9655161,1
8/21/1981,0,131.06,128.7,129.23,129.23,37670000,-0.011297686,1,0.017503676,-0.18211228,1,-3.921394,1.5309603,1
8/24/1981,0,128.59,125.02,125.5,125.5,46750000,-0.029721116,1,0.018832669,0.016809068,2,-1.5829202,2.9321847,2
8/25/1981,0,125.77,123,125.13,125.13,54600000,-0.002956925,2,0.019132103,0.190813723,3,1.6991333,0.12035014,0
8/26/1981,0,126.17,123.99,124.96,124.96,39980000,-0.001360435,3,0.01934219,-0.123601171,1,4.8826475,-1.2674215,0
8/27/1981,0,125.31,122.9,123.51,123.51,43900000,-0.01173994,1,0.019686665,-0.033858952,2,-1.8986778,3.6434958,2
8/28/1981,0,125.09,122.85,124.08,124.08,38020000,0.00459381,2,0.019620406,-0.159899683,1,-0.7717231,-4.522391,3
8/31/1981,0,125.58,122.29,122.79,122.79,40360000,-0.010505742,1,0.020221516,-0.105948896,2,-2.000854,3.6988437,2
9/1/1981,0,123.92,121.59,123.02,123.02,45110000,0.001869615,2,0.020224354,-0.002027949,3,1.7519736,0.23504311,0
9/2/1981,0,124.58,122.54,123.49,123.49,37570000,0.003805976,3,0.019908495,-0.166675909,1,4.837076,-1.2360468,0
9/3/1981,0,124.16,120.82,121.24,121.24,41730000,-0.018558232,1,0.020706862,-0.07046332,2,-1.8529423,3.2529917,2
9/4/1981,0,121.54,119.24,120.07,120.07,42760000,-0.009744316,2,0.02100025,-0.041552882,3,1.811634,0.0893873,0
9/8/1981,0,120.12,116.85,117.98,117.98,47340000,-0.017714867,1,0.021702831,0.066464417,4,1.7746729,-1.6110396,0
9/9/1981,0,119.49,116.87,118.4,118.4,43910000,0.003547297,2,0.021659628,-0.003532607,1,-0.96227026,-4.041026,3
9/10/1981,0,122.18,118.33,120.14,120.14,47430000,0.014483103,3,0.021928583,0.080578222,2,3.0484183,2.4718783,0
9/11/1981,0,122.13,119.29,121.61,121.61,42170000,0.012087822,1,0.021988323,-0.034381691,1,-3.0860891,1.6000162,1
9/14/1981,0,122,119.67,120.66,120.66,34040000,-0.007873363,1,0.022124151,-0.216249093,1,-3.9487221,1.8056333,1
9/15/1981,0,121.77,119.27,119.77,119.77,38580000,-0.007430909,2,0.02238457,-0.109034364,2,4.242627,0.6326769,0
9/16/1981,0,120,117.89,118.87,118.87,43660000,-0.007571296,1,0.022335324,0.007557838,3,1.8252417,-2.641035,0
9/17/1981,0,119.87,116.63,117.15,117.15,48300000,-0.014682032,1,0.02310286,0.116156539,4,1.7985454,-1.5839775,0
9/18/1981,0,117.69,115.18,116.26,116.26,47350000,-0.007655255,2,0.023542061,0.093908229,1,-0.97141373,-4.0929585,3
9/21/1981,0,118.07,115.04,117.24,117.24,44570000,0.008358922,3,0.023631013,0.029425351,1,4.724686,-1.0067894,0
9/22/1981,0,118.19,115.93,116.68,116.68,46830000,-0.004799451,1,0.02290881,0.078473142,2,-1.7640656,3.5663464,2
9/23/1981,0,116.68,113.6,115.65,115.65,52700000,-0.008906182,1,0.023246866,0.206814955,3,1.8491777,-2.3256352,0
9/24/1981,0,117.47,114.32,115.01,115.01,48880000,-0.005564734,2,0.023797931,0.116215342,1,-0.97836363,-4.064844,3
9/25/1981,0,114.69,111.64,112.77,112.77,54390000,-0.019863439,1,0.024696284,0.239535696,2,-1.5413824,2.9122052,2
9/28/1981,0,115.83,110.19,115.53,115.53,61320000,0.023889899,2,0.025577772,0.388911959,3,2.7467747,0.99200505,0
9/29/1981,0,117.75,114.75,115.94,115.94,49800000,0.003536312,1,0.025362256,0.125767183,1,-2.76254,1.7712647,1
9/30/1981,0,117.05,114.6,116.18,116.18,40700000,0.00206576,1,0.025361508,-0.075465769,1,-3.2620423,1.8750385,1
10/1/1981,0,117.66,115,117.08,117.08,41600000,0.007687052,2,0.025431329,-0.053444725,2,3.8862846,0.72851807,0
10/2/1981,0,120.16,117.07,119.36,119.36,54540000,0.019101877,3,0.024840818,0.23675339,3,2.4938614,1.7913487,0
10/5/1981,0,121.54,118.61,119.51,119.51,51290000,0.001255125,1,0.025073216,0.158092801,1,-2.6642077,1.7797022,1
10/6/1981,0,121.39,118.08,119.39,119.39,45460000,-0.001005109,1,0.025115169,0.023620274,1,-3.0608282,1.8912265,1
10/7/1981,0,121.87,119.09,121.31,121.31,50030000,0.01582722,2,0.024783612,0.124497089,2,3.402125,0.9382214,0
10/8/1981,0,123.08,120.23,122.31,122.31,47090000,0.008175946,1,0.024172185,0.059154296,1,-2.96501,1.7146306,1
10/9/1981,0,123.28,120.63,121.45,121.45,50060000,-0.007081103,1,0.02426513,0.121311108,2,-1.7322882,3.4060469,2
10/12/1981,0,122.37,120.17,121.21,121.21,30030000,-0.001980035,2,0.02425955,-0.324130688,1,-0.6050728,-4.575758,3
10/13/1981,0,122.37,119.96,120.78,120.78,43360000,-0.003560192,1,0.02430866,-0.025260208,2,-1.9101365,3.5227077,2
10/14/1981,0,120.97,118.38,118.8,118.8,40260000,-0.016666667,1,0.024915825,-0.092561983,1,-2.9084969,2.13605,1
10/15/1981,0,120.58,118.01,119.71,119.71,42830000,0.007601704,2,0.024446579,-0.032939078,2,3.91419,0.7436917,0
10/16/1981,0,120.46,118.38,119.19,119.19,37800000,-0.004362782,1,0.02437285,-0.145228278,1,-3.6917384,1.8839986,1
10/19/1981,0,119.85,117.58,118.98,118.98,41590000,-0.001765003,2,0.024096487,-0.060484554,2,4.1136756,0.6347844,0
10/20/1981,0,121.29,118.78,120.28,120.28,51530000,0.010808114,3,0.023939973,0.158858608,3,2.4301872,1.8392806,0
10/21/1981,0,121.94,119.35,120.1,120.1,48490000,-0.001498751,1,0.023771857,0.086286077,1,-2.8892066,1.8137852,1
10/22/1981,0,120.78,118.48,119.64,119.64,40630000,-0.003844868,1,0.023508024,-0.090820939,1,-3.5595317,1.8624799,1
10/23/1981,0,119.92,117.78,118.6,118.6,41990000,-0.008768971,1,0.023195616,-0.060538827,2,-1.9663461,3.5579753,2
10/26/1981,0,119,116.81,118.16,118.16,38210000,-0.003723764,2,0.021822106,-0.143427188,1,-0.7097459,-4.4553156,3
10/27/1981,0,120.43,117.8,119.29,119.29,53030000,0.009472714,3,0.021460307,0.182886842,2,3.084559,2.511812,0
10/28/1981,0,120.96,118.39,119.45,119.45,48100000,0.001339473,1,0.021481792,0.069483046,1,-2.9558778,1.6457126,1
10/29/1981,0,120.37,118.14,119.06,119.06,40070000,-0.003275659,1,0.021371577,-0.104340829,1,-3.703623,1.7626114,1
10/30/1981,0,122.53,118.43,121.89,121.89,59570000,0.023217655,2,0.021289687,0.327820253,2,3.1894023,1.0800127,0
11/2/1981,0,125.14,122.35,124.2,124.2,65100000,0.018599034,1,0.021022544,0.436816491,3,2.1691663,-1.9526143,0
11/3/1981,0,125.52,123.14,124.8,124.8,54620000,0.004807692,1,0.020548878,0.198350129,1,-2.4092004,1.4963635,1
11/4/1981,0,126,123.64,124.74,124.74,53450000,-0.000481,1,0.020390412,0.172316229,1,-2.416225,1.5378323,1
11/5/1981,0,125.8,122.98,123.54,123.54,50860000,-0.009713453,1,0.020576332,0.116648736,1,-2.66319,1.7567052,1
11/6/1981,0,124.03,121.85,122.67,122.67,43270000,-0.007092199,2,0.020530692,-0.050273812,1,-0.97539765,-4.3063993,3
11/9/1981,0,124.13,121.59,123.29,123.29,48310000,0.005028794,3,0.020565334,0.058130366,2,3.1879878,2.7409008,0
11/10/1981,0,124.69,122.01,122.7,122.7,53940000,-0.004808476,1,0.020774246,0.175820902,3,1.959708,-2.5390754,0
11/11/1981,0,123.82,121.51,122.92,122.92,41920000,0.001789782,2,0.02062317,-0.084419626,1,-0.8032804,-4.352131,3
11/12/1981,0,124.71,122.19,123.19,123.19,55720000,0.002191736,3,0.020557675,0.209796486,2,3.175129,2.6855075,0
11/13/1981,0,123.61,121.06,121.67,121.67,45550000,-0.012492808,1,0.021007644,-0.01361379,1,-3.1297581,1.9099483,1
11/16/1981,0,121.64,119.13,120.24,120.24,43740000,-0.011892881,2,0.02136976,-0.054879915,1,-0.93807155,-4.294019,3
11/17/1981,0,121.78,119.5,121.15,121.15,43190000,0.00751135,3,0.021114321,-0.065566145,1,4.7903514,-1.1123123,0
11/18/1981,0,121.66,119.61,120.26,120.26,49980000,-0.007400632,1,0.021046067,0.083142805,2,-1.6799512,3.5852644,2
11/19/1981,0,121.67,119.42,120.71,120.71,48890000,0.003727943,2,0.020946898,0.056122008,1,-1.0730516,-3.9461153,3
11/20/1981,0,122.59,120.13,121.71,121.71,52010000,0.008216252,3,0.020906253,0.120249279,2,3.123764,2.605118,0
11/23/1981,0,123.09,120.76,121.6,121.6,45250000,-0.000904605,1,0.02098273,-0.027878232,1,-3.369643,1.6620481,1
11/24/1981,0,124.04,121.22,123.51,123.51,53200000,0.015464335,2,0.020735163,0.137684,2,3.6412492,1.0085789,0
11/25/1981,0,125.29,123.07,124.05,124.05,58570000,0.004353083,1,0.020503829,0.246541523,3,2.1552062,-2.4798996,0
11/27/1981,0,125.71,123.63,125.09,125.09,32770000,0.008314014,2,0.020273403,-0.301368695,1,-0.73871106,-4.680991,3
11/30/1981,0,126.97,124.18,126.35,126.35,47580000,0.009972299,3,0.019552829,0.012265044,2,3.1685023,2.7181962,0
12/1/1981,0,127.3,124.84,126.1,126.1,53980000,-0.001982554,1,0.019278351,0.143874297,3,2.0389705,-2.719905,0
12/2/1981,0,126.45,124.18,124.69,124.69,44510000,-0.011308044,1,0.019452242,-0.055858022,1,-3.3529224,1.8158888,1
12/3/1981,0,125.84,123.63,125.12,125.12,43770000,0.003436701,2,0.019325448,-0.071508878,1,-0.885129,-4.364122,3
12/4/1981,0,127.32,125.12,126.26,126.26,55040000,0.009028988,3,0.018905433,0.16442824,2,3.130622,2.6236644,0
12/7/1981,0,126.91,124.67,125.19,125.19,45720000,-0.008547009,1,0.019090982,-0.033955248,1,-3.3766303,1.6675432,1
12/8/1981,0,125.75,123.52,124.82,124.82,45140000,-0.002964269,2,0.019023394,-0.04992423,1,-1.004032,-4.3655634,3
12/9/1981,0,126.08,124.09,125.48,125.48,44810000,0.005259802,3,0.01864839,-0.058926478,1,4.872911,-1.2082974,0
12/10/1981,0,126.54,124.6,125.71,125.71,47020000,0.001829608,1,0.018467107,-0.013673343,2,-1.8435459,4.090285,2
12/11/1981,0,126.26,124.32,124.93,124.93,45850000,-0.006243496,1,0.018350276,-0.037391615,1,-3.4410875,1.5661939,1
12/14/1981,0,124.37,122.17,122.78,122.78,44740000,-0.017510995,1,0.018757127,-0.059837142,1,-3.0750449,1.8401852,1
12/15/1981,0,123.78,121.83,122.99,122.99,44130000,0.001707456,2,0.018485243,-0.072512707,1,-0.9374716,-4.433065,3
12/16/1981,0,123.66,121.73,122.42,122.42,42770000,-0.004656102,1,0.018428361,-0.099815838,1,-3.8225768,1.4703519,1
12/17/1981,0,123.79,121.82,123.12,123.12,47230000,0.00568551,2,0.018291098,-0.004034752,2,4.3559437,0.8830663,0
12/18/1981,0,124.87,122.56,124,124,50940000,0.007096774,3,0.018185484,0.073422914,3,2.272457,1.8670515,0
12/21/1981,0,124.71,122.67,123.34,123.34,41290000,-0.005351062,1,0.018112534,-0.12590324,1,-3.9353995,1.4399877,1
12/22/1981,0,124.17,122.19,122.88,122.88,48320000,-0.00374349,2,0.018037923,0.027633239,2,4.3777676,0.7732717,0
12/23/1981,0,123.59,121.58,122.31,122.31,42910000,-0.004660289,1,0.017790859,-0.085188409,1,-3.774538,1.405037,1
12/24/1981,0,123.06,121.57,122.54,122.54,23940000,0.001876938,2,0.017459605,-0.486558073,1,-0.86891747,-5.2280855,3
12/28/1981,0,123.36,121.73,122.27,122.27,28320000,-0.002208228,1,0.017314141,-0.389723127,2,-2.193669,4.3354354,2
12/29/1981,0,122.9,121.12,121.67,121.67,35300000,-0.004931372,1,0.016984466,-0.234015775,3,1.8921891,-3.0428922,0
12/30/1981,0,123.11,121.04,122.3,122.3,42960000,0.005151267,2,0.016737531,-0.064982552,4,2.0095983,0.028727734,0
12/31/1981,0,123.42,121.57,122.55,122.55,40780000,0.002039984,1,0.016532028,-0.110920547,1,-3.9063041,0.8995245,1
1/4/1982,0,123.72,121.48,122.74,122.74,36760000,0.001547988,1,0.016518657,-0.194680863,1,-4.2858467,0.85266423,1
1/5/1982,0,122.61,119.57,120.05,120.05,47510000,-0.02240733,1,0.017292795,0.040665009,2,-1.5953207,3.1383963,2
1/6/1982,0,120.45,117.99,119.18,119.18,51510000,-0.007299883,2,0.017511327,0.127684572,3,1.6520436,0.06923247,0
1/7/1982,0,119.88,117.7,118.93,118.93,43410000,-0.002102077,3,0.017527117,-0.054262102,1,4.9436507,-1.2980447,0
1/8/1982,0,120.59,118.55,119.55,119.55,42050000,0.005186115,4,0.017457131,-0.083455333,1,1.7451034,3.1252944,0
1/11/1982,0,120.34,116.47,116.78,116.78,51900000,-0.023719815,1,0.018697551,0.126477281,2,-1.543986,3.0055041,2
1/12/1982,0,117.49,115.18,116.3,116.3,49800000,-0.004127257,2,0.018933792,0.078178787,1,-1.1980395,-4.081892,3
1/13/1982,0,117.46,114.24,114.88,114.88,49130000,-0.012360724,1,0.019368036,0.059342286,1,-2.8267722,1.7891284,1
1/14/1982,0,116.3,114.07,115.54,115.54,42940000,0.005712307,2,0.01937857,-0.074575614,1,-0.90196425,-4.292345,3
1/15/1982,0,117.14,115.1,116.33,116.33,43310000,0.006791026,3,0.019294249,-0.063837452,2,3.2352977,2.8826985,0
1/18/1982,0,117.69,114.85,117.22,117.22,44920000,0.007592561,4,0.019518853,-0.027786295,3,1.8870572,2.4946795,0
1/19/1982,0,118.15,115.52,115.97,115.97,45070000,-0.01077865,1,0.019867207,-0.026099609,4,1.9123474,-1.6147699,0
1/20/1982,0,116.64,114.29,115.27,115.27,48860000,-0.006072699,2,0.020122322,0.05319126,5,2.0455265,-0.24574968,0
1/21/1982,0,116.92,114.6,115.75,115.75,48610000,0.004146868,3,0.020185745,0.04390216,1,4.8522663,-1.1488402,0
1/22/1982,0,116.53,114.58,115.38,115.38,44370000,-0.003206795,1,0.020224476,-0.044189453,1,-3.5068703,1.6722187,1
1/25/1982,0,115.93,113.63,115.41,115.41,43170000,0.000259943,2,0.020570141,-0.06839067,1,-0.8424845,-4.3126903,3
1/26/1982,0,116.6,114.49,115.19,115.19,44870000,-0.001909888,1,0.020817779,-0.033373427,2,-1.9016099,3.862326,2
1/27/1982,0,116.6,114.38,115.74,115.74,50060000,0.00475203,2,0.020908934,0.082128806,3,1.786312,0.2579792,0
1/28/1982,0,119.35,116.1,118.92,118.92,66690000,0.026740666,3,0.020997309,0.440788123,4,2.3788571,1.4250448,0
1/29/1982,0,121.38,118.64,120.4,120.4,73400000,0.012292359,1,0.021108804,0.575101663,5,2.1879444,-0.8809451,0
2/1/1982,0,119.81,117.14,117.78,117.78,47720000,-0.022244863,1,0.022011377,0.026133578,1,-2.5821254,2.053431,1
2/2/1982,0,119.15,116.91,118.01,118.01,45020000,0.001948987,2,0.021574443,-0.029894701,1,-0.8972764,-4.1573524,3
2/3/1982,0,118.67,116.04,116.48,116.48,49560000,-0.013135302,1,0.021930804,0.065527658,2,-1.7032446,3.304635,2
2/4/1982,0,117.49,114.88,116.42,116.42,53300000,-0.000515375,2,0.022126782,0.143891377,3,1.8217328,0.18903852,0
2/5/1982,0,118.26,115.74,117.26,117.26,53350000,0.007163568,3,0.022172949,0.145206126,4,2.1503415,1.5642313,0
2/8/1982,0,117.04,114.2,114.63,114.63,48500000,-0.022943383,1,0.022328361,0.038651395,1,-2.5474892,2.0686302,1
2/9/1982,0,115.15,112.82,113.68,113.68,54420000,-0.008356791,2,0.022523751,0.165972126,2,3.8633375,0.6641594,0
2/10/1982,0,115.62,113.45,114.66,114.66,46620000,0.008547009,3,0.021873365,-0.001527764,1,4.7599607,-1.0552711,0
2/11/1982,0,115.59,113.41,114.43,114.43,46730000,-0.002009962,1,0.021895482,-0.000238904,2,-1.8479307,3.7364402,2
2/12/1982,0,115.39,113.7,114.38,114.38,37070000,-0.000437139,2,0.021752055,-0.205174478,1,-0.6508,-4.5625057,3
2/16/1982,0,114.63,112.06,114.06,114.06,48880000,-0.002805541,1,0.021694722,0.048458307,2,-1.7820872,3.6915386,2
2/17/1982,0,115.09,112.97,113.69,113.69,47660000,-0.003254464,1,0.021541033,0.022739465,1,-3.1524534,1.739496,1
2/18/1982,0,115.04,112.97,113.82,113.82,60810000,0.001142154,2,0.021393428,0.300832139,2,3.8751268,0.9679398,0
2/19/1982,0,114.58,112.33,113.22,113.22,51340000,-0.005299417,1,0.021475888,0.095872867,1,-2.7469287,1.7281321,1
2/22/1982,0,114.9,111.2,111.59,111.59,58310000,-0.014607044,1,0.022573707,0.242391744,2,-1.4825913,3.0680432,2
2/23/1982,0,112.46,110.03,111.51,111.51,60100000,-0.000717424,2,0.022648193,0.279835318,3,1.8826272,0.16550478,0
2/24/1982,0,113.88,110.71,113.47,113.47,64800000,0.017273288,3,0.022724068,0.364411597,4,2.296521,1.4971206,0
2/25/1982,0,114.86,112.44,113.21,113.21,54160000,-0.002296617,1,0.022864588,0.137751386,1,-2.6460028,1.7200193,1
2/26/1982,0,114.01,112.04,113.11,113.11,43840000,-0.000884095,2,0.022159844,-0.075761941,1,-0.7683633,-4.320992,3
3/1/1982,0,114.32,111.86,113.31,113.31,53010000,0.001765069,3,0.021997176,0.114232866,2,3.1955893,2.7276068,0
3/2/1982,0,114.8,112.03,112.68,112.68,63800000,-0.005591054,1,0.021902733,0.331686699,3,2.012099,-2.291443,0
3/3/1982,0,112.51,109.98,110.92,110.92,70230000,-0.015867292,1,0.022457627,0.458193471,4,1.8240546,-1.3595024,0
3/4/1982,0,111.78,108.77,109.88,109.88,74340000,-0.009464871,2,0.022843102,0.528392659,5,2.0138044,-0.47098726,0
3/5/1982,0,110.9,108.31,109.34,109.34,67440000,-0.004938723,3,0.022946772,0.376017629,1,4.777442,-1.0810556,0
3/8/1982,0,111.06,107.03,107.34,107.34,67330000,-0.018632383,1,0.024077697,0.363332636,1,-2.0650811,2.01842,1
3/9/1982,0,109.88,106.17,108.83,108.83,76060000,0.013691078,2,0.024046678,0.525155236,2,3.1161985,1.0289848,0
3/10/1982,0,110.98,108.09,109.41,109.41,59440000,0.005301161,1,0.024175121,0.186502141,1,-2.5454776,1.6727066,1
3/11/1982,0,110.87,108.38,109.36,109.36,52960000,-0.000457206,1,0.02433248,0.054269533,1,-2.994386,1.8352971,1
3/12/1982,0,109.72,104.46,108.61,108.61,49600000,-0.006905441,1,0.025918424,-0.014406359,1,-3.038884,2.0234177,1
3/15/1982,0,109.99,107.47,109.45,109.45,43370000,0.007674737,2,0.026098675,-0.138372902,1,-0.6714251,-4.139579,3
3/16/1982,0,110.92,108.57,109.28,109.28,48900000,-0.001555637,1,0.026038616,-0.02904589,2,-1.9300491,3.428258,2
3/17/1982,0,110.1,108.11,109.08,109.08,48900000,-0.001833517,1,0.026026769,-0.028389955,3,1.9133235,-2.6545203,0
3/18/1982,0,111.02,108.85,110.3,110.3,54270000,0.011060743,2,0.025784225,0.073693166,4,2.178076,0.27929205,0
3/19/1982,0,111.59,109.64,110.61,110.61,46250000,0.00280264,1,0.025576349,-0.08435182,1,-3.2629087,1.8751218,1
3/22/1982,0,113.35,110.71,112.77,112.77,57610000,0.01915403,2,0.024660814,0.135045676,2,3.270774,0.9762726,0
3/23/1982,0,114.51,112.29,113.55,113.55,67130000,0.006869221,1,0.024398943,0.30411555,3,2.1399045,-2.3013775,0
3/24/1982,0,114.31,112.23,112.97,112.97,49380000,-0.005134106,1,0.024041781,-0.04720558,1,-3.3365421,1.9140947,1
3/25/1982,0,114.26,112.02,113.21,113.21,51970000,0.002119954,2,0.023911315,-0.00257816,2,4.0558376,0.6773415,0
3/26/1982,0,113.43,111.26,111.94,111.94,42400000,-0.011345364,1,0.024271931,-0.186102313,1,-3.6017041,1.9732841,1
3/29/1982,0,112.82,110.9,112.3,112.3,37100000,0.003205699,2,0.023953695,-0.287000083,1,-0.6148716,-4.5200806,3
3/30/1982,0,113.09,111.3,112.27,112.27,43900000,-0.000267213,1,0.023523648,-0.15824055,2,-2.1032875,3.9204285,2
3/31/1982,0,113.17,111.32,111.96,111.96,43300000,-0.002768846,1,0.023209182,-0.168626698,1,-3.844776,1.8096521,1
4/1/1982,0,114.22,111.48,113.79,113.79,57100000,0.016082257,2,0.022717286,0.094379883,2,3.531016,0.9525033,0
4/2/1982,0,115.79,113.65,115.12,115.12,59800000,0.011553162,1,0.022259382,0.140158821,3,2.128317,-2.4939995,0
4/5/1982,0,115.9,113.94,114.73,114.73,46900000,-0.003399285,1,0.021432929,-0.107171186,1,-3.7073476,1.7661389,1
4/6/1982,0,115.92,113.7,115.36,115.36,43200000,0.005461165,2,0.020670076,-0.175331204,1,-0.73307616,-4.505418,3
4/7/1982,0,116.45,114.58,115.46,115.46,53130000,0.000866101,1,0.020210462,0.013154675,2,-1.8112746,3.8796468,2
4/8/1982,0,116.94,114.94,116.22,116.22,60190000,0.006539322,2,0.019867493,0.143763836,3,1.7921529,0.2718653,0
4/12/1982,0,117.02,115.16,116,116,46520000,-0.001896552,1,0.018439655,-0.117002262,1,-3.95432,1.4163661,1
4/13/1982,0,117.12,115.16,115.99,115.99,48660000,-8.62E-05,2,0.018199845,-0.077943406,2,4.5036964,0.7179273,0
4/14/1982,0,116.69,114.8,115.83,115.83,45150000,-0.001381335,1,0.018026418,-0.14451641,1,-4.083033,1.2824726,1
4/15/1982,0,116.86,115.02,116.35,116.35,45700000,0.004469274,2,0.017881392,-0.134267474,2,4.4948373,0.7233995,0
4/16/1982,0,117.7,115.68,116.81,116.81,55890000,0.003938019,1,0.017746768,0.056425216,3,2.1006637,-2.8921535,0
4/19/1982,0,118.16,115.83,116.7,116.7,58470000,-0.000942588,1,0.017926307,0.101769703,4,2.1376846,-1.4990318,0
4/20/1982,115.8,117.14,114.83,115.44,115.44,54610000,-0.010914761,1,0.017935724,0.025735743,1,-2.9777682,1.6855627,1
4/21/1982,115.48,115.87,115.3,115.72,115.72,57820000,0.002419634,2,0.017179399,0.081070974,2,4.329687,0.96264505,0
4/22/1982,115.72,117.25,115.72,117.19,117.19,64470000,0.012543732,3,0.016729243,0.198089598,3,2.3236394,1.8252331,0
4/23/1982,118.02,118.64,117.19,118.64,118.64,71840000,0.012221848,1,0.016191841,0.326105549,4,2.206039,-1.4217385,0
4/26/1982,118.94,119.33,118.25,119.26,119.26,60500000,0.005198725,1,0.015650679,0.118909572,1,-2.5692136,1.0576668,1
4/27/1982,119.07,119.26,117.73,118,118,56480000,-0.010677966,1,0.015652542,0.050038577,1,-2.8602786,1.199912,1
4/28/1982,117.83,118.05,116.94,117.26,117.26,50530000,-0.006310762,2,0.015461368,-0.0613971,1,-1.2559296,-4.570315,3
4/29/1982,116.4,117.24,116.11,116.14,116.14,51330000,-0.009643534,1,0.01530911,-0.048395918,2,-1.8569137,4.1288443,2
4/30/1982,116.21,116.78,116.07,116.44,116.44,48200000,0.002576434,2,0.014397973,-0.106047164,1,-1.3122005,-4.846101,3
5/3/1982,115.96,116.82,115.91,116.82,116.82,46490000,0.003252868,3,0.013824688,-0.135943202,1,5.028768,-1.4098209,0
5/4/1982,117.41,117.64,116.85,117.46,117.46,58720000,0.005448663,4,0.01326409,0.089549516,2,1.8533745,2.8072429,0
5/5/1982,117.85,118.05,117.31,117.67,117.67,58860000,0.001784652,1,0.012611541,0.088659336,1,-2.468236,0.52618784,1
5/6/1982,118.82,118.83,117.68,118.68,118.68,67540000,0.00851028,2,0.012205089,0.244170446,2,4.2205305,1.3329167,0
5/7/1982,119.08,119.89,118.71,119.47,119.47,67130000,0.006612539,1,0.011793756,0.228879492,1,-1.8265097,0.69870985,1
5/10/1982,119.08,119.49,118.37,118.38,118.38,46300000,-0.009207636,1,0.011589796,-0.152322569,1,-3.8872995,0.2634734,1
5/11/1982,118.54,119.59,118.32,119.42,119.42,54680000,0.008708759,2,0.011199967,-0.00424912,2,4.843892,1.2874793,0
5/12/1982,119.89,119.92,118.76,119.17,119.17,59210000,-0.002097843,1,0.010917177,0.074874513,3,2.196937,-3.3016725,0
5/13/1982,119.08,119.2,118.13,118.22,118.22,58230000,-0.008035865,1,0.010679242,0.053714148,1,-2.5621357,0.3282495,1
5/14/1982,118.2,118.4,118.01,118.01,118.01,49900000,-0.00177951,2,0.010007626,-0.094042284,1,-2.212655,-5.1916423,3
