,id,year,month,copper_zscore,farm_products_zscore,farm_products_plus_zscore,fuels_and_power_zscore,furniture_zscore,industrial_commodities_zscore,lumber_zscore,machinery_zscore,metals_zscore,ppi_all_zscore,processed_foods_and_feeds_zscore,rubber_and_plastics_zscore,warehousing_zscore,copper_chg_zscore,farm_products_chg_zscore,farm_products_plus_chg_zscore,fuels_and_power_chg_zscore,furniture_chg_zscore,industrial_commodities_chg_zscore,lumber_chg_zscore,machinery_chg_zscore,metals_chg_zscore,ppi_all_chg_zscore,processed_foods_and_feeds_chg_zscore,rubber_and_plastics_chg_zscore,warehousing_chg_zscore
1107,200504.0,2005.0,4,1.3683309418087632,0.18276970642534598,0.15785964096831906,1.3765912050755058,-0.2288004558552233,0.5629502775168249,-0.08792816619990602,-0.8986110781509211,0.9573462838187028,0.48260827969722403,0.10396920298565966,0.41290812794574855,,-0.22037491124721179,-0.7755935409163939,-0.504600571925463,1.2157308712623898,-0.11104003689795655,0.5798825734064621,-0.23908725943958992,0.2999496309726282,-0.1583714055790008,0.41692456234503006,-0.2561253904144334,0.0431992451615807,
1108,200505.0,2005.0,5,1.3624189975231351,0.2115982294963551,0.21266414337214629,1.156235252492799,-0.18552898928634182,0.45814608279465,-0.2403192835786525,-0.9019143477188335,0.7691709706317977,0.3975690552722009,0.1725118321361276,0.40105792945035496,,-0.03647926813724523,0.14673641371145157,0.22293987085151817,-1.2180893410016664,0.4643737746760242,-0.8637147723914049,-0.9808152027949258,-0.07536037684982055,-1.637093726605872,-0.6955248433883531,0.3110501526144733,-0.12967365303828166,
1109,200506.0,2005.0,6,1.65655757983919,0.006707254543692447,0.0048111147175077355,1.2074000775840708,-0.1946595738940014,0.4395081013005251,-0.15447456403012444,-0.905107926319771,0.5823020021572359,0.3620253093201434,0.012825817938954015,0.4068833600094282,,1.3063783080163427,-1.006988279256535,-0.9094551641931158,0.2678803644495363,-0.12535989744920925,-0.14939833707760478,0.5274560239298528,-0.07365128470713318,-1.62590673063875,-0.28480899869945137,-0.7649053816848611,0.04388605901321697,
1110,200507.0,2005.0,7,1.640497356509247,-0.12087503825073956,-0.10845859147720513,1.581298915681504,-0.15274656817683133,0.570863703982288,-0.24064236236744727,-0.8965045229815027,0.5182002485306291,0.45879752037068255,-0.04428214969376771,0.38372605992790193,,-0.08189726341265163,-0.6253644252735414,-0.5016782224087797,2.0341281277116368,0.4490856306333577,1.0940459127572268,-0.5615553301550034,0.1101571882760216,-0.5745790646543594,0.8131551330307754,-0.28131394776251883,-0.24069981733370716,
1111,200508.0,2005.0,8,1.7527576781873333,-0.23234847468423145,-0.20791151141654798,1.7858880727171864,-0.2010678614712052,0.6421323397668537,-0.3362107940653015,-0.8881899592998522,0.5423278531144374,0.5055779962759669,-0.10995140920528473,0.3614478566170491,,0.4923934002026093,-0.5458452344646997,-0.44210993174221114,1.1075358460724898,-0.5664128720578238,0.5959259839026531,-0.6210707456086696,0.10565678499546757,0.18098067785129232,0.39832132676982657,-0.3216750928082375,-0.2320678313425253,
1112,200509.0,2005.0,9,1.8548569952283298,-0.10169114110226114,-0.12111529976941482,2.5094238837542915,-0.22235476027282927,0.9450338020927708,-0.20958637108553016,-0.9035246439147522,0.6857570632841028,0.7641244830018834,-0.09842541966684631,0.4141899030975993,,0.44691845232371075,0.6494005651215109,0.36086568079772996,3.9476094978845317,-0.2621672866287403,2.5161581579540906,0.7856323508545462,-0.2628215460717409,1.2026302990804307,2.155565800284735,0.042252301311170776,0.5045675048995517,
1113,200510.0,2005.0,10,2.18403372900938,-0.17300484776748237,-0.1335318810438563,2.990599257822498,-0.192336262451287,1.1927930914450546,-0.20110993021732973,-0.8949820773013094,0.6881741863944177,0.9715298995554152,-0.04478575414444639,0.5669803957725602,,1.4631893880770221,-0.3476021598031128,-0.06687029031476253,2.621227516288529,0.3152246144723835,2.059030486232754,0.03763740511985168,0.10920929282707792,-0.004938908605022179,1.7311947570667592,0.24079198537532961,1.4869585394247744,
1114,200511.0,2005.0,11,2.404484028075203,-0.07365411147381587,-0.1359409411531425,2.196114701901046,-0.11295275802001918,0.9240179068523897,-0.3814411094269461,-0.9100860162064871,0.8516877814269878,0.7521137187895618,-0.15279005704285417,0.7751790046984919,,0.9765909533429579,0.4948597816193042,-0.023724878740771286,-4.360160894062584,0.8707793297708672,-2.22303147659856,-1.157703751033269,-0.2592263030875552,1.374624666524546,-1.8105912460779015,-0.5212583859426758,2.0310193291257335,
1115,200512.0,2005.0,12,2.6154636246110883,0.12605425609293414,-0.023578356533874616,1.8281306558687616,-0.09953296043297154,0.7931597638515611,-0.34592593565898755,-0.9246869654730874,0.9093064980324662,0.6575242646502902,-0.15056705759461372,0.7880948113295463,,0.9342054098551194,0.9902616556889021,0.4710899477398431,-2.0260233651263166,0.12842252901934934,-1.0797015584301775,0.20881963935378478,-0.2513892344313787,0.4677847132492704,-0.7747731057564604,-0.0016054876423112962,0.11350754889614131,
1116,200601.0,2006.0,1,2.6052549188664975,-0.10310814555738129,-0.16362010981187947,1.8873457766065522,-0.011153164140147458,0.8587995055143919,-0.26163113690567813,-0.8920974178447372,0.9776442961661415,0.6942137142484839,-0.16967895920682807,0.8114453727940809,,-0.055709158327546734,-1.1268008945985732,-0.617100510408406,0.31193774949804404,0.972023768030586,0.5492625478159953,0.5176434744440914,0.48388468717651767,0.5595784953147209,0.3145855084413218,-0.10218622340368111,0.2159680066623758,
