,pct_dif_1,price_days,atr_pct,volume_pct,volume_days,x,y,class
21817,0.0005295856972632812,2.0,0.009389603448191315,-0.005820983594450821,3,0.7299772,-1.2938192,0
21818,0.000240217274073207,1.0,0.00869169828710376,-0.07407511902595215,1,-4.924598,-1.5406098,1
21819,0.0007348186467579801,2.0,0.008339456822056309,-0.09904253141018857,1,-1.8205285,5.2320757,2
21820,0.0051077103031485745,3.0,0.00771980699873281,-0.029269018089372798,2,-1.2074852,1.2156259,2
21821,-0.0015033777187709312,1.0,0.007470030067554366,-0.04073496927019358,1,-4.9640975,-1.1416082,1
21822,0.0019632200706370478,2.0,0.006931920594324676,-0.11827178500152488,1,-1.8553483,5.3969445,2
21823,0.005209595347710201,3.0,0.006888781196995386,0.09545889239053788,2,-1.0796692,1.1863364,2
21824,0.0028558864603920224,1.0,0.006709641878603068,-0.128582624202104,1,-5.297561,-1.8283715,1
21825,-0.001151410477835181,1.0,0.006379684861854923,-0.0572999765918416,2,2.9670923,-4.879694,3
21826,0.002798106935928044,2.0,0.005983365736698128,-0.23702378893861537,1,-1.4130375,5.637158,2
21827,-0.002548898218189548,1.0,0.0056612625510263255,-0.3020625413980986,1,-5.259531,-2.787516,1
21828,-0.00687626616799122,1.0,0.005565051815490095,0.15176888687117251,2,2.8932552,-3.8322635,3
21829,0.00634390651085148,2.0,0.005639834506786662,0.016744506348775372,1,-2.3573074,4.5468516,2
21830,0.003750608630256394,1.0,0.005448265222987654,-0.006987072646626185,1,-4.947977,-0.7999816,1
21831,-0.0011631723232556539,1.0,0.005534962739874116,-0.06527729511798261,1,-5.295314,-1.1759807,1
21832,0.0016623541826275884,2.0,0.005354948756125399,-0.06422800128176703,2,5.286775,-0.12375274,0
21833,-0.0073095796263668794,1.0,0.005693075313909062,0.03732090861654517,3,3.7572215,2.0816514,0
21834,-0.00023788486372585064,2.0,0.006128933596139455,0.07763540438708613,4,1.2652398,-0.49080604,0
21835,-0.016622740778031164,1.0,0.006960279151490016,0.11200084287532742,5,2.3844724,-1.1473479,0
21836,0.004515238315162567,2.0,0.00744498435143195,0.055527147976664956,1,-2.3853574,4.421184,2
21837,-0.016480799868153602,1.0,0.007998681536010544,0.11548469873586982,2,2.2937605,-3.5552397,3
21838,-0.006383096354598502,2.0,0.008788820031865218,0.1730267763741145,3,0.8900104,-1.1923003,0
21839,-0.008561695915325943,1.0,0.009769407017650581,0.32394099578589003,4,2.4765992,-1.0959514,0
21840,0.0199464451609378,2.0,0.01030110935023772,0.3098927264388361,1,-1.6612014,3.562875,2
21841,0.02345201651441126,3.0,0.010946619251611904,0.23894792150328634,1,1.3839066,3.1649625,2
21842,0.004549296114746612,1.0,0.010980609953396269,0.6795864581442744,2,2.352084,-2.3003142,3
21843,0.003795933684220594,1.0,0.010716897437624478,-0.12634580062497214,1,-4.431296,-2.036129,1
21844,0.0017433734997623195,1.0,0.010734714264445257,-0.21058784033747147,1,-4.6009808,-2.6012642,1
21845,-0.00013929717370836147,1.0,0.010645906584433287,-0.6284534877028474,1,-4.5027986,-3.304212,1
21846,0.003298591994331531,2.0,0.010710130842553251,-0.5400739715709737,2,5.022527,-0.29009873,0
21847,0.0008610091984483571,1.0,0.01063155024706178,-0.345486378311343,3,3.8518546,2.1807892,0
21848,-0.004912634893167137,1.0,0.010516739971639367,-0.3454474544694483,4,2.7000067,-1.1419321,0
21849,-0.010418184467433977,1.0,0.010925251347807058,-0.29861948913454595,5,2.5354862,-1.1484644,0
21850,-0.00034010300262378435,2.0,0.011331989116703897,-0.2677823372368693,6,1.4780295,-0.460693,0
21851,-0.018618416494273867,1.0,0.012182888081639904,0.029963425118005572,7,2.3185668,-1.0524553,0
21852,-0.008973289856736972,2.0,0.013020008888400618,0.20852771400472492,8,2.0315573,-0.768704,0
21853,0.011496125178932913,3.0,0.013005824571795227,0.034628026092175454,1,1.6451737,3.6138952,2
21854,0.017573976548633838,4.0,0.013062158728311343,0.07160504453932269,2,0.66047597,1.6763548,2
21855,-0.008475115047363778,1.0,0.012941544691193772,-0.07756136641915629,1,-3.5686061,-2.141109,1
21856,-0.008159703391083961,2.0,0.012981323893386423,-0.04069859820292765,2,4.5328593,-0.47598773,0
21857,-0.0025852310642946563,3.0,0.013402421120794025,0.14505040465064115,3,0.055118058,0.47300687,0
