,Date,ten_3mo,ten_two,thirty_five
1290,1995-03-02,1.37,0.41999999999999993,0.34999999999999964
1291,1995-03-03,1.4500000000000002,0.47000000000000064,0.3699999999999992
1292,1995-03-06,1.4699999999999998,0.4500000000000002,0.34999999999999964
1293,1995-03-07,1.4800000000000004,0.4400000000000004,0.35999999999999943
1294,1995-03-08,1.4100000000000001,0.4300000000000006,0.35999999999999943
1295,1995-03-09,1.3899999999999997,0.46999999999999975,0.41999999999999993
1296,1995-03-10,1.2700000000000005,0.40000000000000036,0.3899999999999997
1297,1995-03-13,1.25,0.4300000000000006,0.4400000000000004
1298,1995-03-14,1.1600000000000001,0.39999999999999947,0.41999999999999993
1299,1995-03-15,1.17,0.3799999999999999,0.4300000000000006
1300,1995-03-16,1.13,0.3700000000000001,0.4400000000000004
1301,1995-03-17,1.2000000000000002,0.4299999999999997,0.40000000000000036
1302,1995-03-20,1.1900000000000004,0.4299999999999997,0.41999999999999993
1303,1995-03-21,1.2400000000000002,0.4500000000000002,0.41999999999999993
1304,1995-03-22,1.2999999999999998,0.45999999999999996,0.41000000000000014
1305,1995-03-23,1.3200000000000003,0.45999999999999996,0.41000000000000014
1306,1995-03-24,1.2400000000000002,0.4500000000000002,0.4500000000000002
1307,1995-03-27,1.2299999999999995,0.4299999999999997,0.4299999999999997
1308,1995-03-28,1.2700000000000005,0.4299999999999997,0.39000000000000057
1309,1995-03-29,1.3200000000000003,0.4299999999999997,0.41999999999999993
1310,1995-03-30,1.2999999999999998,0.41999999999999993,0.3799999999999999
1311,1995-03-31,1.3200000000000003,0.40000000000000036,0.3600000000000003
1312,1995-04-03,1.1999999999999993,0.3899999999999997,0.3899999999999997
1313,1995-04-04,1.21,0.41000000000000014,0.41999999999999993
1314,1995-04-05,1.2400000000000002,0.41999999999999993,0.41000000000000014
1315,1995-04-06,1.2400000000000002,0.4299999999999997,0.4400000000000004
1316,1995-04-07,1.25,0.45999999999999996,0.45999999999999996
1317,1995-04-10,1.2700000000000005,0.45999999999999996,0.4499999999999993
1318,1995-04-11,1.25,0.4399999999999995,0.4500000000000002
1319,1995-04-12,1.2399999999999993,0.4499999999999993,0.47000000000000064
1320,1995-04-13,1.2800000000000002,0.5200000000000005,0.5199999999999996
1321,1995-04-17,1.2400000000000002,0.5599999999999996,0.5899999999999999
1322,1995-04-18,1.25,0.5999999999999996,0.6300000000000008
1323,1995-04-19,1.2599999999999998,0.5499999999999998,0.5499999999999998
1324,1995-04-20,1.25,0.5899999999999999,0.5899999999999999
1325,1995-04-21,1.2199999999999998,0.5699999999999994,0.5700000000000003
1326,1995-04-24,1.1799999999999997,0.5499999999999998,0.5500000000000007
1327,1995-04-25,1.1600000000000001,0.5299999999999994,0.54
1328,1995-04-26,1.1600000000000001,0.5099999999999998,0.5300000000000002
1329,1995-04-27,1.17,0.4900000000000002,0.4900000000000002
1330,1995-04-28,1.2000000000000002,0.47000000000000064,0.45999999999999996
1331,1995-05-01,1.1799999999999997,0.46999999999999975,0.4499999999999993
1332,1995-05-02,1.1500000000000004,0.4900000000000002,0.5
1333,1995-05-03,1.12,0.4900000000000002,0.5199999999999996
1334,1995-05-04,1.0699999999999994,0.5,0.5200000000000005
1335,1995-05-05,0.9500000000000002,0.5300000000000002,0.5999999999999996
1336,1995-05-08,0.8900000000000006,0.5200000000000005,0.5799999999999992
1337,1995-05-09,0.8000000000000007,0.5300000000000002,0.6100000000000003
1338,1995-05-10,0.8399999999999999,0.5499999999999998,0.5800000000000001
1339,1995-05-11,0.8399999999999999,0.47999999999999954,0.54
1340,1995-05-12,0.7999999999999998,0.46999999999999975,0.54
1341,1995-05-15,0.7400000000000002,0.45999999999999996,0.54
1342,1995-05-16,0.7000000000000002,0.45999999999999996,0.5099999999999998
1343,1995-05-17,0.6699999999999999,0.41999999999999993,0.5100000000000007
1344,1995-05-18,0.7400000000000002,0.4300000000000006,0.46999999999999975
1345,1995-05-19,0.7400000000000002,0.41999999999999993,0.4800000000000004
1346,1995-05-22,0.7199999999999998,0.4399999999999995,0.45999999999999996
1347,1995-05-23,0.6600000000000001,0.41999999999999993,0.5
1348,1995-05-24,0.5700000000000003,0.4300000000000006,0.5699999999999994
1349,1995-05-25,0.5499999999999998,0.39999999999999947,0.5500000000000007
1350,1995-05-26,0.5600000000000005,0.4300000000000006,0.5700000000000003
1351,1995-05-30,0.4900000000000002,0.41000000000000014,0.5899999999999999
1352,1995-05-31,0.4900000000000002,0.41000000000000014,0.5899999999999999
1353,1995-06-01,0.5300000000000002,0.4900000000000002,0.6699999999999999
1354,1995-06-02,0.5199999999999996,0.5599999999999996,0.7199999999999998
1355,1995-06-05,0.40000000000000036,0.54,0.7199999999999998
1356,1995-06-06,0.3899999999999997,0.5099999999999998,0.6799999999999997
1357,1995-06-07,0.45999999999999996,0.45999999999999996,0.5800000000000001
1358,1995-06-08,0.45999999999999996,0.39999999999999947,0.5500000000000007
1359,1995-06-09,0.6300000000000008,0.39000000000000057,0.5099999999999998
1360,1995-06-12,0.6399999999999997,0.41000000000000014,0.5499999999999998
1361,1995-06-13,0.5299999999999994,0.5099999999999998,0.6799999999999997
1362,1995-06-14,0.54,0.4800000000000004,0.6900000000000004
1363,1995-06-15,0.5299999999999994,0.4499999999999993,0.6800000000000006
1364,1995-06-16,0.5499999999999998,0.4400000000000004,0.6600000000000001
1365,1995-06-19,0.5,0.47999999999999954,0.6899999999999995
1366,1995-06-20,0.5099999999999998,0.4400000000000004,0.6500000000000004
1367,1995-06-21,0.5300000000000002,0.4500000000000002,0.6600000000000001
1368,1995-06-22,0.5,0.4299999999999997,0.6800000000000006
1369,1995-06-23,0.5199999999999996,0.41999999999999993,0.6799999999999997
1370,1995-06-26,0.5900000000000007,0.40000000000000036,0.6399999999999997
1371,1995-06-27,0.5600000000000005,0.4500000000000002,0.6199999999999992
1372,1995-06-28,0.5299999999999994,0.4299999999999997,0.6399999999999997
1373,1995-06-29,0.6100000000000003,0.39000000000000057,0.5800000000000001
1374,1995-06-30,0.6100000000000003,0.41999999999999993,0.6499999999999995
1375,1995-07-03,0.5300000000000002,0.41999999999999993,0.6600000000000001
1376,1995-07-05,0.5100000000000007,0.41000000000000014,0.6600000000000001
1377,1995-07-06,0.5199999999999996,0.4900000000000002,0.7599999999999998
1378,1995-07-07,0.5,0.5,0.7799999999999994
1379,1995-07-10,0.5099999999999998,0.4800000000000004,0.7699999999999996
1380,1995-07-11,0.5300000000000002,0.5,0.7700000000000005
1381,1995-07-12,0.5499999999999998,0.5099999999999998,0.75
1382,1995-07-13,0.54,0.47999999999999954,0.75
1383,1995-07-14,0.5600000000000005,0.4500000000000002,0.71
1384,1995-07-17,0.5899999999999999,0.4500000000000002,0.7000000000000002
1385,1995-07-18,0.6399999999999997,0.4800000000000004,0.7200000000000006
1386,1995-07-19,0.8499999999999996,0.54,0.7399999999999993
1387,1995-07-20,0.8300000000000001,0.5199999999999996,0.7199999999999998
1388,1995-07-21,0.9199999999999999,0.5800000000000001,0.7000000000000002
1389,1995-07-24,0.8499999999999996,0.4900000000000002,0.7000000000000002
1390,1995-07-25,0.8099999999999996,0.4899999999999993,0.6499999999999995
1391,1995-07-26,0.8500000000000005,0.5100000000000007,0.6600000000000001
1392,1995-07-27,0.8499999999999996,0.5199999999999996,0.6600000000000001
1393,1995-07-28,0.9100000000000001,0.5700000000000003,0.6900000000000004
1394,1995-07-31,0.8500000000000005,0.5700000000000003,0.7000000000000002
1395,1995-08-01,0.8899999999999997,0.5599999999999996,0.7000000000000002
1396,1995-08-02,0.8500000000000005,0.5800000000000001,0.71
1397,1995-08-03,0.9400000000000004,0.5899999999999999,0.6899999999999995
1398,1995-08-04,0.9199999999999999,0.5899999999999999,0.7000000000000002
1399,1995-08-07,0.9100000000000001,0.5800000000000001,0.71
1400,1995-08-08,0.9199999999999999,0.5699999999999994,0.7199999999999998
1401,1995-08-09,0.9100000000000001,0.54,0.7199999999999998
1402,1995-08-10,0.9399999999999995,0.5599999999999996,0.6500000000000004
1403,1995-08-11,1.0,0.54,0.6100000000000003
1404,1995-08-14,0.9900000000000002,0.54,0.5999999999999996
1405,1995-08-15,0.9500000000000002,0.45999999999999996,0.5499999999999998
1406,1995-08-16,0.9400000000000004,0.46999999999999975,0.5699999999999994
1407,1995-08-17,0.96,0.4500000000000002,0.5300000000000002
1408,1995-08-18,0.96,0.4400000000000004,0.5499999999999998
1409,1995-08-21,0.9199999999999999,0.45999999999999996,0.5600000000000005
1410,1995-08-22,0.9400000000000004,0.47000000000000064,0.54
1411,1995-08-23,1.0,0.4899999999999993,0.5499999999999998
1412,1995-08-24,0.9800000000000004,0.5,0.5800000000000001
1413,1995-08-25,0.8799999999999999,0.47999999999999954,0.5899999999999999
1414,1995-08-28,0.8599999999999994,0.4900000000000002,0.6000000000000005
1415,1995-08-29,0.8600000000000003,0.4300000000000006,0.5699999999999994
