,Date,Open,High,Low,Close,Adj_Close,Volume,pct_dif_1
7261,1957-01-18,44.64,44.64,44.64,44.64,44.64,2400000.0,-0.0129928315412186
7262,1957-01-21,44.4,44.4,44.4,44.4,44.4,2740000.0,-0.005405405405405451
7263,1957-01-22,44.53,44.53,44.53,44.53,44.53,1920000.0,0.0029193801931282856
7264,1957-01-23,44.87,44.87,44.87,44.87,44.87,1920000.0,0.007577445954980975
7265,1957-01-24,45.03,45.03,45.03,45.03,45.03,1910000.0,0.0035531867643793847
7266,1957-01-25,44.82,44.82,44.82,44.82,44.82,2010000.0,-0.00468540829986615
7267,1957-01-28,44.49,44.49,44.49,44.49,44.49,1700000.0,-0.007417397167902861
7268,1957-01-29,44.71,44.71,44.71,44.71,44.71,1800000.0,0.004920599418474589
7269,1957-01-30,44.91,44.91,44.91,44.91,44.91,1950000.0,0.004453351146737825
7270,1957-01-31,44.72,44.72,44.72,44.72,44.72,1920000.0,-0.004248658318425709
7271,1957-02-01,44.62,44.62,44.62,44.62,44.62,1680000.0,-0.002241147467503394
7272,1957-02-04,44.53,44.53,44.53,44.53,44.53,1750000.0,-0.002021109364473306
7273,1957-02-05,43.89,43.89,43.89,43.89,43.89,2610000.0,-0.014581909318751437
7274,1957-02-06,43.82,43.82,43.82,43.82,43.82,2110000.0,-0.0015974440894568754
7275,1957-02-07,43.62,43.62,43.62,43.62,43.62,1840000.0,-0.004585052728106439
7276,1957-02-08,43.32,43.32,43.32,43.32,43.32,2120000.0,-0.006925207756232622
7277,1957-02-11,42.57,42.57,42.57,42.57,42.57,2740000.0,-0.017618040873854827
7278,1957-02-12,42.39,42.39,42.39,42.39,42.39,2550000.0,-0.004246284501061564
7279,1957-02-13,43.04,43.04,43.04,43.04,43.04,2380000.0,0.015102230483271343
7280,1957-02-14,42.99,42.99,42.99,42.99,42.99,2220000.0,-0.001163061177017845
7281,1957-02-15,43.51,43.51,43.51,43.51,43.51,2060000.0,0.011951275568834659
7282,1957-02-18,43.46,43.46,43.46,43.46,43.46,1800000.0,-0.0011504832029451716
7283,1957-02-19,43.49,43.49,43.49,43.49,43.49,1670000.0,0.0006898137502874485
7284,1957-02-20,43.63,43.63,43.63,43.63,43.63,1790000.0,0.0032088012835205263
7285,1957-02-21,43.48,43.48,43.48,43.48,43.48,1680000.0,-0.00344986200551991
7286,1957-02-25,43.38,43.38,43.38,43.38,43.38,1710000.0,-0.002305209774089311
7287,1957-02-26,43.45,43.45,43.45,43.45,43.45,1580000.0,0.0016110471806674402
7288,1957-02-27,43.41,43.41,43.41,43.41,43.41,1620000.0,-0.0009214466712740441
7289,1957-02-28,43.26,43.26,43.26,43.26,43.26,1620000.0,-0.0034674063800277065
7290,1957-03-01,43.74,43.74,43.74,43.74,43.74,1700000.0,0.010973936899862917
7291,1957-03-04,44.06,44.06,44.06,44.06,44.06,1890000.0,0.007262823422605544
7292,1957-03-05,44.22,44.22,44.22,44.22,44.22,1860000.0,0.0036182722749886157
7293,1957-03-06,44.23,44.23,44.23,44.23,44.23,1840000.0,0.000226090888537147
7294,1957-03-07,44.21,44.21,44.21,44.21,44.21,1830000.0,-0.00045238633793250445
7295,1957-03-08,44.07,44.07,44.07,44.07,44.07,1630000.0,-0.003176764238711154
7296,1957-03-11,43.78,43.78,43.78,43.78,43.78,1650000.0,-0.006624029237094544
7297,1957-03-12,43.75,43.75,43.75,43.75,43.75,1600000.0,-0.0006857142857143117
7298,1957-03-13,44.04,44.04,44.04,44.04,44.04,1840000.0,0.006584922797456838
7299,1957-03-14,44.07,44.07,44.07,44.07,44.07,1580000.0,0.000680735194009556
7300,1957-03-15,44.05,44.05,44.05,44.05,44.05,1600000.0,-0.0004540295119183457
7301,1957-03-18,43.85,43.85,43.85,43.85,43.85,1450000.0,-0.0045610034207524686
7302,1957-03-19,44.04,44.04,44.04,44.04,44.04,1540000.0,0.004314259763850993
7303,1957-03-20,44.1,44.1,44.1,44.1,44.1,1830000.0,0.0013605442176871263
7304,1957-03-21,44.11,44.11,44.11,44.11,44.11,1630000.0,0.00022670596236676514
7305,1957-03-22,44.06,44.06,44.06,44.06,44.06,1610000.0,-0.0011348161597820507
7306,1957-03-25,43.88,43.88,43.88,43.88,43.88,1590000.0,-0.004102096627164989
7307,1957-03-26,43.91,43.91,43.91,43.91,43.91,1660000.0,0.0006832156684125264
7308,1957-03-27,44.09,44.09,44.09,44.09,44.09,1710000.0,0.004082558403266201
7309,1957-03-28,44.18,44.18,44.18,44.18,44.18,1930000.0,0.0020371208691714873
7310,1957-03-29,44.11,44.11,44.11,44.11,44.11,1650000.0,-0.0015869417365676783
7311,1957-04-01,44.14,44.14,44.14,44.14,44.14,1620000.0,0.0006796556411418472
7312,1957-04-02,44.42,44.42,44.42,44.42,44.42,2300000.0,0.006303466906798764
7313,1957-04-03,44.54,44.54,44.54,44.54,44.54,2160000.0,0.0026942074539738985
7314,1957-04-04,44.44,44.44,44.44,44.44,44.44,1820000.0,-0.0022502250225022824
7315,1957-04-05,44.49,44.49,44.49,44.49,44.49,1830000.0,0.0011238480557429593
7316,1957-04-08,44.39,44.39,44.39,44.39,44.39,1950000.0,-0.0022527596305474524
7317,1957-04-09,44.79,44.79,44.79,44.79,44.79,2400000.0,0.008930564858227252
7318,1957-04-10,44.98,44.98,44.98,44.98,44.98,2920000.0,0.004224099599822093
7319,1957-04-11,44.98,44.98,44.98,44.98,44.98,2350000.0,0.0
7320,1957-04-12,44.98,44.98,44.98,44.98,44.98,2370000.0,0.0
7321,1957-04-15,44.95,44.95,44.95,44.95,44.95,2010000.0,-0.000667408231368054
7322,1957-04-16,45.02,45.02,45.02,45.02,45.02,1890000.0,0.0015548645046645998
7323,1957-04-17,45.08,45.08,45.08,45.08,45.08,2290000.0,0.001330967169476379
7324,1957-04-18,45.41,45.41,45.41,45.41,45.41,2480000.0,0.00726712177934372
7325,1957-04-22,45.48,45.48,45.48,45.48,45.48,2560000.0,0.001539138082673709
7326,1957-04-23,45.65,45.65,45.65,45.65,45.65,2840000.0,0.0037239868565170143
7327,1957-04-24,45.72,45.72,45.72,45.72,45.72,2990000.0,0.001531058617672797
7328,1957-04-25,45.56,45.56,45.56,45.56,45.56,2640000.0,-0.003511852502194833
7329,1957-04-26,45.5,45.5,45.5,45.5,45.5,2380000.0,-0.0013186813186813686
7330,1957-04-29,45.73,45.73,45.73,45.73,45.73,2290000.0,0.0050295211021210776
7331,1957-04-30,45.74,45.74,45.74,45.74,45.74,2200000.0,0.00021862702230006812
7332,1957-05-01,46.02,46.02,46.02,46.02,46.02,2310000.0,0.006084311169056956
7333,1957-05-02,46.39,46.39,46.39,46.39,46.39,2860000.0,0.00797585686570376
7334,1957-05-03,46.34,46.34,46.34,46.34,46.34,2390000.0,-0.0010789814415191445
7335,1957-05-06,46.27,46.27,46.27,46.27,46.27,2210000.0,-0.0015128593040847262
7336,1957-05-07,46.13,46.13,46.13,46.13,46.13,2300000.0,-0.003034901365705627
7337,1957-05-08,46.31,46.31,46.31,46.31,46.31,2590000.0,0.003886849492550199
7338,1957-05-09,46.36,46.36,46.36,46.36,46.36,2520000.0,0.0010785159620361768
